,Age,Previously_Insured,Vehicle_Damage,Policy_Sales_Channel,Age30,Age3059,Age1,Age4,AgeResponse,myvariable2,myvariable5,myvariable6,myvariable7,myvariable8,Vehicle_Age_1-2 Year,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years,Region_Code_high mid,Region_Code_low,Region_Code_low mid,Region_Code_mid,Region_Code_unknown,Region_Code_very low,pred,prob,real,result,TP,TN,FP,FN
96416,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
21769,3.6375861597263857,1,0,0.2049303496730699,1,True,False,True,0.2369109947643979,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.014411258996739378,0,True,0,1,0,0
181517,3.258096538021482,0,1,0.02736646630503836,0,False,True,False,0.044853364002300174,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.45017136158964843,0,True,0,1,0,0
278436,3.4965075614664802,1,0,0.02736646630503836,1,True,False,True,0.20087976539589442,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.014990576299939228,0,True,0,1,0,0
80133,3.1354942159291497,0,1,0.11884411884411884,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.514150003436329,1,True,1,0,0,0
13223,3.828641396489095,0,1,0.11884411884411884,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7789741526005818,0,False,0,0,1,0
268775,4.2626798770413155,1,0,0.2049303496730699,1,False,False,False,0.06048387096774194,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009819389026072312,0,True,0,1,0,0
227821,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
33471,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
154531,3.7612001156935624,1,0,0.2049303496730699,1,True,False,True,0.2502218278615794,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.013424990302639644,0,True,0,1,0,0
237547,4.0943445622221,1,0,0.2049303496730699,1,False,False,False,0.13606911447084233,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0022280326274939834,0,True,0,1,0,0
143491,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
355863,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0025194768040730344,0,True,0,1,0,0
201746,3.5263605246161616,0,1,0.02736646630503836,1,True,False,True,0.22063037249283668,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6612680080034203,0,False,0,0,1,0
229004,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7271019220900504,0,False,0,0,1,0
123896,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4390002223866367,0,True,0,1,0,0
282918,3.6109179126442243,1,0,0.2049303496730699,1,True,False,True,0.20699708454810495,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01775266613015859,0,True,0,1,0,0
204946,3.6635616461296463,1,0,0.2049303496730699,1,True,False,True,0.209919261822376,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01562389126824825,0,True,0,1,0,0
265896,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.005950380340503273,0,True,0,1,0,0
238868,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
292044,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
316565,3.091042453358316,0,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.1391878728470407,0,True,0,1,0,0
273548,4.007333185232471,0,1,0.2049303496730699,1,True,False,False,0.14912280701754385,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7496717264230826,1,True,1,0,0,0
71847,3.8918202981106265,1,0,0.2049303496730699,1,True,False,True,0.209277238403452,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012247769491569103,0,True,0,1,0,0
156666,3.4011973816621555,0,0,0.2049303496730699,0,False,False,False,0.13688212927756654,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.4156021678762288,0,True,0,1,0,0
170377,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
221233,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
338918,3.5263605246161616,1,0,0.02736646630503836,1,True,False,True,0.22063037249283668,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.009740363221842937,0,True,0,1,0,0
128629,3.9889840465642745,0,1,0.2049303496730699,1,True,False,True,0.17804154302670624,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.7580250838754244,0,False,0,0,1,0
370674,3.9318256327243257,0,1,0.2049303496730699,1,True,False,True,0.1989795918367347,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7450004210595403,0,False,0,0,1,0
291983,4.204692619390966,0,1,0.2049303496730699,1,False,False,False,0.09064327485380116,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5846694961148177,0,False,0,0,1,0
342360,3.58351893845611,1,0,0.2049303496730699,1,True,False,True,0.21706586826347304,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.019103114259226388,0,True,0,1,0,0
307227,3.332204510175204,0,1,0.02736646630503836,0,False,False,False,0.07372881355932204,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.5239532097338989,0,False,0,0,1,0
130268,4.406719247264253,1,0,0.2049303496730699,1,False,True,False,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.004784138073525893,0,True,0,1,0,0
159554,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.4319869576431685,0,True,0,1,0,0
4619,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0012741266194885275,0,True,0,1,0,0
364884,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5078443207743131,0,False,0,0,1,0
122812,3.4965075614664802,0,1,0.02736646630503836,1,True,False,True,0.20087976539589442,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.6133230201124097,0,False,0,0,1,0
351740,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
231756,4.110873864173311,1,1,0.2049303496730699,1,False,False,False,0.11294117647058824,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.01828761699162066,0,True,0,1,0,0
327824,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.003132125656188835,0,True,0,1,0,0
268146,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7705203620238162,0,False,0,0,1,0
143348,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
345089,4.02535169073515,1,0,0.2049303496730699,1,True,False,False,0.17158671586715868,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.010164274228896968,0,True,0,1,0,0
209327,4.2626798770413155,0,1,0.2049303496730699,1,False,False,False,0.06048387096774194,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5722230956728582,0,False,0,0,1,0
259946,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
21531,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7670728938190262,0,False,0,0,1,0
359088,3.5263605246161616,0,0,0.2049303496730699,1,True,False,True,0.22063037249283668,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.24959003516033576,0,True,0,1,0,0
176336,3.8501476017100584,1,0,0.2049303496730699,1,True,False,True,0.19796954314720813,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.008527865486138271,0,True,0,1,0,0
29652,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0020444551449717826,0,True,0,1,0,0
295092,4.290459441148391,0,1,0.11884411884411884,1,False,False,False,0.08368200836820083,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5253874663493701,1,True,1,0,0,0
196736,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
162947,3.7376696182833684,1,0,0.2049303496730699,1,True,False,True,0.19020172910662825,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.009625370567634527,0,True,0,1,0,0
301638,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4390002223866367,0,True,0,1,0,0
122826,4.1588830833596715,0,1,0.2049303496730699,1,False,False,False,0.10650887573964497,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5922841401285747,0,False,0,0,1,0
365285,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7705203620238162,1,True,1,0,0,0
250341,3.4657359027997265,1,0,0.02736646630503836,1,True,False,True,0.1984848484848485,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00448805692503011,0,True,0,1,0,0
53501,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,0,False,0,0,1,0
54436,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7862624883796592,0,False,0,0,1,0
344754,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
114779,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.004705269845565466,0,True,0,1,0,0
319772,3.4339872044851463,1,0,0.02736646630503836,1,True,False,False,0.15244755244755245,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0023373764553562913,0,True,0,1,0,0
52860,4.0943445622221,0,1,0.2049303496730699,1,False,False,False,0.13606911447084233,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.6998678636338894,1,True,1,0,0,0
328149,3.6109179126442243,1,0,0.11884411884411884,1,True,False,True,0.20699708454810495,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.022953266556364947,0,True,0,1,0,0
293576,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
356063,3.7376696182833684,0,0,0.2049303496730699,1,True,False,True,0.19020172910662825,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.26302099784962696,0,True,0,1,0,0
328683,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.760106194601772,0,False,0,0,1,0
371620,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7689874576451465,0,False,0,0,1,0
297928,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0012741266194885275,0,True,0,1,0,0
210928,3.9512437185814275,0,0,0.11884411884411884,1,True,False,True,0.18057285180572852,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.254916191388129,0,True,0,1,0,0
233799,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0013968956245529345,0,True,0,1,0,0
25004,3.9512437185814275,1,0,0.2049303496730699,1,True,False,True,0.18057285180572852,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.007421125393639316,0,True,0,1,0,0
201021,4.007333185232471,0,1,0.11884411884411884,1,True,False,False,0.14912280701754385,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6764454769256054,0,False,0,0,1,0
111814,4.007333185232471,0,0,0.2049303496730699,1,True,False,False,0.14912280701754385,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.18609890197783446,0,True,0,1,0,0
136775,2.995732273553991,1,1,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.014539920081743447,0,True,0,1,0,0
108523,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7902446943508943,1,True,1,0,0,0
328386,3.9889840465642745,0,1,0.2049303496730699,1,True,False,True,0.17804154302670624,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7550301292436927,0,False,0,0,1,0
5092,3.713572066704308,1,0,0.02736646630503836,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.005033611072079126,0,True,0,1,0,0
16752,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
40364,3.9318256327243257,1,0,0.2049303496730699,1,True,False,True,0.1989795918367347,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.006346090382031773,0,True,0,1,0,0
247612,3.5263605246161616,1,0,0.02736646630503836,1,True,False,True,0.22063037249283668,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.01788274707298555,0,True,0,1,0,0
87677,3.295836866004329,0,1,0.02736646630503836,0,False,True,False,0.0363232023721275,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.45356629043868274,0,True,0,1,0,0
337764,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
365499,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
111470,4.04305126783455,0,1,0.2049303496730699,1,True,False,False,0.13980582524271845,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7120733061406881,0,False,0,0,1,0
201905,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7340222144983761,0,False,0,0,1,0
260221,4.0943445622221,0,1,0.2049303496730699,1,False,False,False,0.13606911447084233,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6414808925810186,1,True,1,0,0,0
19497,2.995732273553991,0,0,0.11884411884411884,0,False,True,False,0.029036004645760744,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.17645823086669632,0,True,0,1,0,0
9770,4.23410650459726,1,0,0.2049303496730699,1,False,False,False,0.08469945355191257,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0023345532845372883,0,True,0,1,0,0
105802,3.1354942159291497,0,1,0.2049303496730699,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.531823736022221,0,False,0,0,1,0
281913,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00779344858349747,0,True,0,1,0,0
97162,3.871201010907891,1,0,0.11884411884411884,1,True,False,True,0.20146137787056367,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009222856120919548,0,True,0,1,0,0
331836,3.8918202981106265,0,0,0.2049303496730699,1,True,False,True,0.209277238403452,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.20992588359005698,0,True,0,1,0,0
267364,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7761677263846234,0,False,0,0,1,0
183301,3.1780538303479458,0,1,0.11884411884411884,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4783158778174964,0,True,0,1,0,0
376968,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
150543,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7461068620737366,0,False,0,0,1,0
356982,4.007333185232471,0,1,0.2049303496730699,1,True,False,False,0.14912280701754385,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7006803947890574,0,False,0,0,1,0
216809,3.5553480614894135,0,1,0.02736646630503836,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6978756722712076,0,False,0,0,1,0
158544,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002317735176055895,0,True,0,1,0,0
301339,3.8918202981106265,1,0,0.2049303496730699,1,True,False,True,0.209277238403452,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012247769491569103,0,True,0,1,0,0
204571,4.1588830833596715,0,1,0.2049303496730699,1,False,False,False,0.10650887573964497,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6007308613677048,0,False,0,0,1,0
298294,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7391400367280841,0,False,0,0,1,0
74239,3.1780538303479458,0,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.19243910927265695,0,True,0,1,0,0
200909,3.295836866004329,0,1,0.02736646630503836,0,False,True,False,0.0363232023721275,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5476238281085188,0,False,0,0,1,0
154197,3.9512437185814275,0,0,0.11884411884411884,1,True,False,True,0.18057285180572852,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.15048570093291058,0,True,0,1,0,0
335015,3.8501476017100584,0,1,0.2049303496730699,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7573743554652203,0,False,0,0,1,0
123697,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
92294,3.4011973816621555,1,0,0.2049303496730699,0,False,False,False,0.13688212927756654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.005512993166348532,0,True,0,1,0,0
117796,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7730281101984242,0,False,0,0,1,0
345769,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
271461,3.5263605246161616,0,1,0.2049303496730699,1,True,False,True,0.22063037249283668,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7703678878573291,0,False,0,0,1,0
344653,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.4319869576431685,1,False,0,0,0,1
126717,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0023360751863131376,0,True,0,1,0,0
166048,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0032322886912795512,0,True,0,1,0,0
352490,3.828641396489095,1,0,0.11884411884411884,1,True,False,True,0.23592233009708738,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.008005907193342399,0,True,0,1,0,0
170592,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
179107,4.127134385045092,0,1,0.2049303496730699,1,False,False,False,0.12776412776412777,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.6757561397886884,0,False,0,0,1,0
333176,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.00196835791007125,0,True,0,1,0,0
85714,3.295836866004329,0,1,0.2049303496730699,0,False,True,False,0.0363232023721275,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.616362292891864,0,False,0,0,1,0
355568,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
177401,4.189654742026425,1,0,0.2049303496730699,1,False,False,False,0.082010582010582,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.007483690743311349,0,True,0,1,0,0
85348,4.343805421853684,0,1,0.2049303496730699,1,False,False,False,0.05555555555555555,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5613378564456144,0,False,0,0,1,0
356842,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
322578,4.189654742026425,0,1,0.2049303496730699,1,False,False,False,0.082010582010582,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5856613369519893,0,False,0,0,1,0
210505,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5108956798747324,0,False,0,0,1,0
320598,3.5263605246161616,0,1,0.02736646630503836,1,True,False,True,0.22063037249283668,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6163163277072944,0,False,0,0,1,0
11565,3.295836866004329,0,1,0.2049303496730699,0,False,True,False,0.0363232023721275,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.616362292891864,1,True,1,0,0,0
48586,4.276666119016055,0,1,0.11884411884411884,1,False,False,False,0.08914728682170543,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5324774626699663,0,False,0,0,1,0
348287,3.713572066704308,1,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012492662080853416,0,True,0,1,0,0
248207,4.02535169073515,0,1,0.11884411884411884,1,True,False,False,0.17158671586715868,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6853914920375606,0,False,0,0,1,0
104789,3.7376696182833684,1,0,0.02736646630503836,1,True,False,True,0.19020172910662825,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.005780491400108432,0,True,0,1,0,0
98525,3.828641396489095,1,0,0.2049303496730699,1,True,False,True,0.23592233009708738,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.010702927456323029,0,True,0,1,0,0
368887,3.9318256327243257,0,1,0.2049303496730699,1,True,False,True,0.1989795918367347,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7515953936032436,0,False,0,0,1,0
305211,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00526792161668175,0,True,0,1,0,0
302675,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
375827,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
46609,3.1780538303479458,0,1,0.2049303496730699,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5900301009379078,0,False,0,0,1,0
330316,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
103836,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0012741266194885275,0,True,0,1,0,0
209002,4.23410650459726,0,1,0.2049303496730699,1,False,False,False,0.08469945355191257,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.600731686148127,1,True,1,0,0,0
341260,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.013373855141043221,0,True,0,1,0,0
24673,3.4339872044851463,1,0,0.02736646630503836,1,True,False,False,0.15244755244755245,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0023373764553562913,0,True,0,1,0,0
320371,4.189654742026425,0,1,0.2049303496730699,1,False,False,False,0.082010582010582,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.58424375970668,0,False,0,0,1,0
192021,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
346340,3.9889840465642745,0,1,0.2049303496730699,1,True,False,True,0.17804154302670624,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7882376141828428,1,True,1,0,0,0
