,Gender,IsActiveMember,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]",pred,real
4241,0,1,1,3.828641396489095,1,1,2116.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
7627,1,1,1,3.258096538021482,0,0,676.0,1,1.9459101490553132,11.573065263396442,325.8811132913351,1,11278121402.25,1.0,1,0,0,1,0,0,0,0,0,0
6330,0,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.737404284417028,353.7895136942303,1,15666782895.6804,1.0,0,0,1,1,0,0,0,0,0,0
9659,0,0,1,3.044522437723423,0,0,441.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
9060,1,0,1,3.7612001156935624,1,0,1849.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
2097,1,1,1,3.7612001156935624,1,0,1849.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
9186,1,0,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,11.727185110997338,351.986405987504,1,15349829785.024899,1.0,1,0,0,0,0,1,0,0,0,0
6100,0,1,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,11.84812625078318,373.92794760488283,1,19550222444.852097,1.0,0,1,0,0,0,1,0,0,0,0
6012,0,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
4709,1,1,1,3.7612001156935624,1,0,1849.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1
8042,0,0,1,3.258096538021482,0,0,676.0,1,1.9459101490553132,11.893182160819574,382.4473820017598,1,21393742756.0,1.0,1,0,0,1,0,0,0,0,0,1
2154,0,1,1,3.332204510175204,0,0,784.0,1,1.0986122886681098,11.857220098144582,375.6320406994057,1,19909049146.324898,1.0,1,0,0,1,0,0,0,0,0,0
3874,0,1,1,4.060443010546419,1,1,3364.0,1,0.0,11.613655114700716,332.5624151945015,1,12231864517.0176,1.0,0,1,0,0,0,0,0,1,0,1
4063,1,0,1,3.091042453358316,0,0,484.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
8773,1,1,1,3.828641396489095,1,1,2116.0,1,1.9459101490553132,11.380574518202408,295.9786309854142,1,7674346931.222501,1.0,0,0,1,0,0,0,1,0,0,1
2623,0,1,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,11.943437204297586,392.17909174253543,1,23655805763.7136,1.0,0,0,1,0,0,1,0,0,0,0
6812,0,1,1,4.060443010546419,1,1,3364.0,1,1.0986122886681098,11.830057741533981,370.5650010457005,1,18856348471.296402,1.0,0,1,0,0,0,0,0,1,0,0
2412,1,1,1,3.8066624897703196,1,1,2025.0,1,1.9459101490553132,10.956527693660734,239.43065802022932,0,3286389515.1616,1.0,1,0,0,0,0,0,1,0,0,0
9552,0,1,1,3.713572066704308,1,0,1681.0,1,0.6931471805599453,11.515469825338373,316.63032072118426,1,10051016902.657598,1.0,1,0,0,0,0,0,1,0,0,0
281,0,1,1,4.127134385045092,1,1,3844.0,1,2.302585092994046,11.7577424415659,357.40558193738383,1,16317188251.5625,1.0,1,0,0,0,0,0,0,1,0,0
8055,0,1,1,3.6888794541139363,1,0,1600.0,1,0.6931471805599453,11.511789019460583,316.048129246164,1,9977296900.416399,1.0,1,0,0,0,0,1,0,0,0,0
1072,0,1,1,3.2188758248682006,0,0,625.0,1,1.0986122886681098,11.641637626231265,337.2480837603084,1,12935939113.512901,1.0,1,0,0,1,0,0,0,0,1,0
5896,0,0,1,3.6375861597263857,0,0,1444.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
7857,1,0,1,3.713572066704308,1,0,1681.0,1,2.302585092994046,11.85766401273307,375.71542422423914,1,19926732829.926395,1.0,1,0,0,0,0,0,1,0,0,0
4259,0,1,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,11.71591838924337,350.00911416704565,1,15007813140.704401,1.0,0,1,0,0,0,1,0,0,0,1
6752,0,1,1,3.7612001156935624,1,0,1849.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
376,1,0,1,3.4011973816621555,0,0,900.0,1,1.0986122886681098,11.785579073649524,362.41484517055864,1,17251382934.030396,1.0,0,1,0,1,0,0,0,0,0,0
4770,1,0,1,3.7612001156935624,1,0,1849.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
7804,0,1,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,10.982242652419608,242.5290085742322,0,3459830044.9024,1.0,1,0,0,0,0,0,1,0,0,0
7428,0,1,1,3.4011973816621555,0,0,900.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
7990,1,0,1,3.9318256327243257,1,1,2601.0,1,0.6931471805599453,11.563899243317966,324.39101405556846,1,11073253984.020899,1.0,1,0,0,0,0,0,0,1,0,1
9295,0,0,1,3.6109179126442243,0,0,1369.0,1,0.6931471805599453,11.544377619319993,321.2400971236312,1,10649249303.039999,1.0,0,0,1,0,0,1,0,0,0,0
8894,0,0,1,3.8501476017100584,1,1,2209.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,1
845,0,1,1,3.4339872044851463,0,0,961.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
991,1,0,1,3.7612001156935624,1,0,1849.0,1,1.0986122886681098,11.75932035659438,357.68767102040295,1,16368763863.8209,1.0,0,1,0,0,0,0,1,0,0,1
4295,1,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,11.82353161145983,369.3577940155047,1,18611829738.0324,1.0,1,0,0,0,0,1,0,0,1,0
374,1,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,11.914246397834026,386.49664940332923,1,22314282821.715603,1.0,1,0,0,0,0,1,0,0,0,0
6529,1,1,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,11.418895844899192,301.7044580379945,1,8285656214.3364,1.0,0,1,0,0,1,0,0,0,0,0
6167,0,1,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.785654216709727,362.4284619066224,1,17253975772.272102,1.0,0,1,0,1,0,0,0,0,0,1
8194,0,1,1,3.912023005428146,1,1,2500.0,1,1.9459101490553132,11.760261991881912,357.85611633727876,1,16399619721.0,1.0,0,0,1,0,0,0,0,1,0,0
7243,0,0,1,3.912023005428146,1,1,2500.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,1
3538,1,0,1,4.143134726391533,1,1,3969.0,1,0.6931471805599453,11.787743929846128,362.807345570621,1,17326238394.888905,1.0,0,0,1,0,0,0,0,1,0,1
7550,0,1,1,3.4339872044851463,0,0,961.0,1,2.302585092994046,11.814611842775273,367.7141688866503,1,18282747371.964096,1.0,0,0,1,1,0,0,0,0,0,0
607,0,1,1,3.713572066704308,1,0,1681.0,1,2.0794415416798357,11.79688614662874,364.469573490024,1,17645952841.3249,1.0,0,0,1,0,0,0,1,0,0,0
6783,0,1,1,3.6109179126442243,0,0,1369.0,1,1.0986122886681098,12.075592478891839,418.96871004885315,1,30812458989.6484,1.0,0,0,1,0,0,1,0,0,1,0
442,0,0,1,3.8066624897703196,1,1,2025.0,1,1.6094379124341003,11.132766488528185,261.48665357910716,0,4675177547.572901,1.0,1,0,0,0,0,0,1,0,0,1
4347,0,1,1,4.189654742026425,1,1,4356.0,1,1.3862943611198906,11.367434845010527,294.04047340459783,1,7475297016.040001,1.0,1,0,0,0,0,0,0,1,0,0
5674,0,0,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,11.740926957357903,354.4132051715906,1,15777550540.0384,1.0,1,0,0,0,0,1,0,0,1,0
7323,0,1,1,3.295836866004329,0,0,729.0,1,0.0,11.21584509993078,272.5773835078765,0,5520256700.464899,1.0,0,1,0,1,0,0,0,0,0,0
1393,0,0,1,3.4965075614664802,0,0,1089.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
1866,1,1,1,3.912023005428146,1,1,2500.0,1,1.3862943611198906,11.79122811282085,363.43994001760456,1,17447395608.1881,1.0,0,0,1,0,0,0,0,1,0,0
6502,1,1,1,3.5263605246161616,0,0,1156.0,1,2.302585092994046,12.053340375949984,414.3330785732657,1,29471241249.609997,1.0,0,0,1,0,1,0,0,0,0,0
2005,0,0,1,3.4339872044851463,0,0,961.0,1,1.3862943611198906,11.859040134978327,375.9740283583429,1,19981651610.8609,1.0,0,0,1,1,0,0,0,0,0,0
4547,1,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,1
7090,1,1,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
7114,0,1,1,4.060443010546419,1,1,3364.0,1,2.1972245773362196,11.714483312251353,349.7580592352376,1,14964800162.49,1.0,0,0,1,0,0,0,0,1,0,0
2128,1,1,1,4.07753744390572,1,1,3481.0,1,2.1972245773362196,11.745820277819673,355.28139551628647,1,15932717806.5169,1.0,0,0,1,0,0,0,0,1,0,0
9978,1,1,1,3.58351893845611,0,0,1296.0,1,1.9459101490553132,11.658040359049,340.0253519959946,1,13367346185.217602,1.0,0,0,1,0,0,1,0,0,0,0
9025,0,0,1,3.6635616461296463,1,0,1521.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
7908,0,0,1,3.4965075614664802,0,0,1089.0,1,2.302585092994046,12.12143192903039,428.68224829120226,1,33770850566.1409,1.0,1,0,0,0,1,0,0,0,0,0
2191,0,1,1,3.7612001156935624,1,0,1849.0,1,2.0794415416798357,11.312581393938288,286.08549421457917,1,6698589292.9081,1.0,0,1,0,0,0,0,1,0,0,0
6210,1,0,1,3.1780538303479458,0,0,576.0,1,1.0986122886681098,11.612727993593902,332.4082881036512,1,12209204692.3729,1.0,1,0,0,1,0,0,0,0,0,0
2175,0,1,1,3.828641396489095,1,1,2116.0,1,2.1972245773362196,11.723548723506278,351.3470079565215,1,15238598895.8784,1.0,0,1,0,0,0,0,1,0,0,1
1858,0,0,1,3.7376696182833684,1,0,1764.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
8847,0,1,1,3.9512437185814275,1,1,2704.0,1,1.6094379124341003,11.78824369413944,362.8980159769408,1,17343565123.3009,1.0,0,1,0,0,0,0,0,1,0,1
4455,1,1,1,3.367295829986474,0,0,841.0,1,1.3862943611198906,11.938454800141297,391.2033103131925,1,23421250782.400898,1.0,1,0,0,1,0,0,0,0,0,1
3227,0,1,1,3.9318256327243257,1,1,2601.0,1,0.0,11.718920741475713,350.5349340650658,1,15098201730.067602,1.0,0,0,1,0,0,0,0,1,0,0
9591,0,1,1,3.6109179126442243,0,0,1369.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
3247,1,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,11.958200663796642,395.0847630572457,1,24364703098.4809,1.0,1,0,0,0,0,1,0,0,0,0
1832,0,1,1,3.8066624897703196,1,1,2025.0,1,0.6931471805599453,11.574743257028796,326.1546412363313,1,11316034215.9225,1.0,1,0,0,0,0,0,1,0,0,0
64,0,0,1,3.6888794541139363,1,0,1600.0,1,1.791759469228055,11.515680466466113,316.66367016126117,1,10055252109.7744,1.0,0,1,0,0,0,1,0,0,0,1
6441,1,0,1,3.4657359027997265,0,0,1024.0,1,1.791759469228055,11.721222956885292,350.93866985557463,1,15167880648.2025,1.0,1,0,0,0,1,0,0,0,0,0
4876,1,0,1,3.9512437185814275,1,1,2704.0,1,1.9459101490553132,11.09697977695171,256.8493916675685,0,4352253325.9921,1.0,1,0,0,0,0,0,0,1,1,1
4578,0,1,1,3.6635616461296463,1,0,1521.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
6626,0,1,1,3.4965075614664802,0,0,1089.0,1,0.0,11.594297965000932,329.3592111965293,1,11767365836.700102,1.0,1,0,0,0,1,0,0,0,1,1
6326,1,1,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.394304077995562,298.01744915356886,1,7887997647.359999,1.0,1,0,0,1,0,0,0,0,1,0
5831,1,1,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,11.732384476697563,352.90264946582647,1,15510281342.4784,1.0,1,0,0,1,0,0,0,0,0,0
8636,0,0,1,3.5553480614894135,0,0,1225.0,1,2.1972245773362196,11.466652913951537,308.99542067804174,1,9116080946.5489,1.0,1,0,0,0,1,0,0,0,0,0
3458,0,1,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,11.693203268054948,346.0563537922689,1,14341260025.0,1.0,0,1,0,1,0,0,0,0,0,0
3200,0,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,11.600905755744591,330.4491791486249,1,11923910555.155602,1.0,0,1,0,0,1,0,0,0,0,1
3972,0,1,1,3.2188758248682006,0,0,625.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
4610,1,1,1,3.8066624897703196,1,1,2025.0,1,0.6931471805599453,11.605780086904005,331.25552070871214,1,12040721181.2484,1.0,1,0,0,0,0,0,1,0,0,0
8704,0,1,1,3.4965075614664802,0,0,1089.0,1,1.6094379124341003,11.965747075124593,396.5783150904749,1,24735224313.409595,1.0,1,0,0,0,1,0,0,0,0,0
4659,1,1,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,1
6404,1,1,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.752499139547114,356.4698163940392,1,16146970422.732899,1.0,1,0,0,1,0,0,0,0,0,0
1883,1,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
8498,1,0,1,3.7612001156935624,1,0,1849.0,1,2.1972245773362196,11.459023402282746,307.81892404464026,1,8978034361.200102,1.0,0,1,0,0,0,0,1,0,0,1
9217,0,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,12.056841569582863,415.0590439925385,1,29678334521.480103,1.0,1,0,0,0,1,0,0,0,0,0
239,0,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,12.308325938768487,470.6727100650727,1,49076781475.84,1.0,0,0,1,0,0,1,0,0,0,0
7584,0,0,1,3.1780538303479458,0,0,576.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
2808,0,1,1,3.4339872044851463,0,0,961.0,1,1.9459101490553132,11.825241197055178,369.67365337551445,1,18675575687.132095,1.0,1,0,0,1,0,0,0,0,0,0
4477,1,0,1,3.5263605246161616,0,0,1156.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
4606,1,0,1,3.713572066704308,1,0,1681.0,1,0.6931471805599453,11.645766469331608,337.9450251150326,1,13043202302.785599,1.0,0,1,0,0,0,0,1,0,0,0
8488,0,1,1,4.007333185232471,1,1,3025.0,1,2.1972245773362196,11.692062122017752,345.85895969310957,1,14308566403.2964,1.0,0,0,1,0,0,0,0,1,0,0
2143,0,0,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
1891,0,1,1,3.9512437185814275,1,1,2704.0,1,2.0794415416798357,11.607531851715764,331.54578869290435,1,12082980189.212101,1.0,1,0,0,0,0,0,0,1,0,1
100,1,1,1,3.4339872044851463,0,0,961.0,1,2.302585092994046,11.116008417865554,259.3048013439011,0,4521080431.440399,1.0,0,1,0,1,0,0,0,0,0,0
1316,0,1,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,11.593651077872439,329.2526993055638,1,11752151365.875599,1.0,0,1,0,0,0,1,0,0,0,0
6222,0,1,1,3.6888794541139363,1,0,1600.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
1048,0,1,1,3.713572066704308,1,0,1681.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
4209,1,1,1,3.9512437185814275,1,1,2704.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,1
5015,1,1,1,3.4657359027997265,0,0,1024.0,1,1.3862943611198906,11.613308754763809,332.5048270326312,1,12223394195.491602,1.0,1,0,0,0,1,0,0,0,0,0
2186,0,0,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,11.511900239606259,316.06570519434723,1,9979516500.1009,1.0,0,1,0,0,0,1,0,0,0,0
8390,1,1,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,11.950941593196738,393.65338814749197,1,24013528269.740097,1.0,0,0,1,0,0,0,0,1,0,1
7956,0,0,1,3.7612001156935624,1,0,1849.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
8521,1,0,1,3.6888794541139363,1,0,1600.0,1,1.6094379124341003,11.90831087652451,385.35132022610225,1,22050955099.009605,1.0,0,1,0,0,0,1,0,0,0,0
6466,1,0,1,3.713572066704308,1,0,1681.0,1,2.0794415416798357,10.936936235853342,237.09671022601725,0,3160109360.5225,1.0,1,0,0,0,0,0,1,0,0,1
4221,1,0,1,3.7376696182833684,1,0,1764.0,1,1.791759469228055,11.229273261677323,274.41364761979315,0,5670519218.1225,1.0,0,0,1,0,0,0,1,0,0,0
9999,1,1,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,11.638222422500077,336.6726897151,1,12847882452.25,1.0,0,0,1,0,0,1,0,0,1,0
2415,0,1,1,3.871201010907891,1,1,2304.0,1,1.6094379124341003,11.374470313371946,295.0766510586698,1,7581224952.252899,1.0,0,0,1,0,0,0,0,1,0,0
997,1,1,1,3.367295829986474,0,0,841.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
4095,0,0,1,3.58351893845611,0,0,1296.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
3807,0,0,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,12.074295827025548,418.6971698017554,1,30732656445.5824,1.0,1,0,0,0,1,0,0,0,0,0
6855,0,0,1,3.1354942159291497,0,0,529.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
5705,0,0,1,3.2188758248682006,0,0,625.0,1,1.0986122886681098,11.522019686892444,317.66896291580014,1,10183548610.144901,1.0,0,0,1,1,0,0,0,0,0,0
4780,0,1,1,3.332204510175204,0,0,784.0,1,1.9459101490553132,12.029683437507623,409.46102378614745,1,28109315618.388897,1.0,0,1,0,1,0,0,0,0,0,0
9397,0,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,11.76487872248961,358.683133141217,1,16551746219.8881,1.0,1,0,0,0,1,0,0,0,0,0
2227,1,1,1,3.8501476017100584,1,1,2209.0,1,0.0,11.748701845030757,355.79364806022045,1,16024805302.3744,1.0,1,0,0,0,0,0,0,1,0,1
3053,0,0,1,3.7376696182833684,1,0,1764.0,1,2.1972245773362196,11.796142031876482,364.33399511986255,1,17619711145.347603,1.0,1,0,0,0,0,0,1,0,0,0
6870,0,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.635995919779033,336.29809693187383,1,12790797954.888102,1.0,1,0,0,0,0,1,0,0,1,0
5073,1,0,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
9422,1,0,1,3.6635616461296463,1,0,1521.0,1,2.1972245773362196,11.837480617231625,371.9428854004335,1,19138373389.0801,1.0,0,1,0,0,0,1,0,0,0,1
1860,1,1,1,4.143134726391533,1,1,3969.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
2438,0,0,1,3.258096538021482,0,0,676.0,1,0.0,11.634525916126668,336.0510080330068,1,12753248140.878399,1.0,0,1,0,1,0,0,0,0,0,0
8134,0,1,1,3.871201010907891,1,1,2304.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
7919,0,1,1,3.58351893845611,0,0,1296.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
8804,0,1,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,12.117800237411263,427.90453374555403,1,33526448603.244102,1.0,0,1,0,0,0,1,0,0,0,0
3840,0,1,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
7717,0,1,1,3.4339872044851463,0,0,961.0,1,0.0,11.613016652068774,332.456267800744,1,12216255308.2089,1.0,1,0,0,1,0,0,0,0,0,0
8350,0,0,1,3.9318256327243257,1,1,2601.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,1
369,1,1,1,3.4965075614664802,0,0,1089.0,1,0.0,11.681762766449111,344.08247557816713,1,14016843252.5625,1.0,1,0,0,0,1,0,0,0,0,0
3597,0,0,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.386694218463326,296.88566822937076,1,7768853509.210001,1.0,0,0,1,0,0,1,0,0,0,0
6716,1,1,1,3.970291913552122,1,1,2809.0,1,1.791759469228055,11.60517159171839,331.1547523439759,1,12026076652.4409,1.0,0,0,1,0,0,0,0,1,0,0
4207,0,1,1,3.7612001156935624,1,0,1849.0,1,1.0986122886681098,12.056389977588607,414.9653359016871,1,29651541626.212902,1.0,0,0,1,0,0,0,1,0,0,0
4082,1,1,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
6237,0,1,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,11.251589271856236,277.49270260675326,1,5929338804.839999,1.0,1,0,0,0,0,0,1,0,0,0
7995,0,0,1,3.6888794541139363,1,0,1600.0,1,1.6094379124341003,11.649687956966517,338.60829877603413,1,13145902025.1364,1.0,0,1,0,0,0,1,0,0,0,0
9035,1,0,1,3.367295829986474,0,0,841.0,1,2.1972245773362196,11.66595920696889,341.37432533803707,1,13580739517.144897,1.0,1,0,0,1,0,0,0,0,1,0
171,1,1,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,11.870527808740768,378.1397757443668,1,20446051446.2961,1.0,1,0,0,0,0,0,1,0,0,1
5203,0,0,1,3.6635616461296463,1,0,1521.0,1,0.6931471805599453,11.55550064176793,323.03165479562523,1,10888807715.3025,1.0,0,0,1,0,0,1,0,0,0,0
419,0,0,1,3.6109179126442243,0,0,1369.0,1,2.302585092994046,11.887124235828361,381.2907158586477,1,21136103290.412094,1.0,0,0,1,0,0,1,0,0,0,0
173,1,0,1,3.5263605246161616,0,0,1156.0,1,1.0986122886681098,11.793225532344808,363.803092345296,1,17517234550.2361,1.0,1,0,0,0,1,0,0,0,0,0
9455,0,0,1,3.6375861597263857,0,0,1444.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
7129,0,0,1,3.6888794541139363,1,0,1600.0,1,0.0,11.459240998217874,307.8524159398461,1,8981942379.0721,1.0,1,0,0,0,0,1,0,0,0,0
6619,1,1,1,3.9889840465642745,1,1,2916.0,1,1.0986122886681098,11.61736944073366,333.180611680812,1,12323069126.862402,1.0,0,1,0,0,0,0,0,1,0,1
5526,0,0,1,3.784189633918261,1,0,1936.0,1,2.302585092994046,11.874588587235717,378.9083266437939,1,20612781355.110397,1.0,1,0,0,0,0,0,1,0,0,0
817,0,1,1,3.9512437185814275,1,1,2704.0,1,2.0794415416798357,11.54271006695981,320.97236641181433,1,10613792101.0276,1.0,0,1,0,0,0,0,0,1,0,0
3515,0,0,1,3.4965075614664802,0,0,1089.0,1,1.9459101490553132,11.948439611121783,393.16123918819875,1,23893665579.577602,1.0,1,0,0,0,1,0,0,0,0,1
3057,0,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
8189,0,1,1,3.4011973816621555,0,0,900.0,1,0.0,11.753420485081875,356.6340701615593,1,16176751731.3796,1.0,1,0,0,1,0,0,0,0,1,0
7305,1,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,1
6053,0,0,1,3.1780538303479458,0,0,576.0,1,1.0986122886681098,11.650423280927102,338.7328150622552,1,13165249241.6064,1.0,0,0,1,1,0,0,0,0,0,1
9507,0,1,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
154,0,0,1,3.4657359027997265,0,0,1024.0,1,1.791759469228055,12.024698180103568,408.44166046083006,1,27830443828.6681,1.0,0,1,0,0,1,0,0,0,0,0
9022,0,0,1,3.5263605246161616,0,0,1156.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
8719,1,1,1,3.2188758248682006,0,0,625.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
3024,1,1,1,3.4339872044851463,0,0,961.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,1
8707,0,0,1,3.7376696182833684,1,0,1764.0,1,1.3862943611198906,11.29245783019572,283.2213974967287,1,6434343550.2096,1.0,1,0,0,0,0,0,1,0,0,1
2303,1,1,1,3.912023005428146,1,1,2500.0,1,1.6094379124341003,11.95371473014878,394.19959411445365,1,24147083900.622402,1.0,0,1,0,0,0,0,0,1,0,1
4928,1,0,1,3.6888794541139363,1,0,1600.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
5603,1,0,1,3.828641396489095,1,1,2116.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
4706,0,1,1,3.9318256327243257,1,1,2601.0,1,2.0794415416798357,11.490169193959888,312.6500759635283,1,9555076185.004902,1.0,0,1,0,0,0,0,0,1,1,1
1476,1,0,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
6686,1,1,1,3.295836866004329,0,0,729.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
6601,1,0,1,3.6375861597263857,0,0,1444.0,1,0.0,11.761490884854238,358.07606733765385,1,16439976049.1409,1.0,0,1,0,0,0,1,0,0,0,1
4785,0,0,1,3.828641396489095,1,1,2116.0,1,1.6094379124341003,11.866118694770588,377.30706327870405,1,20266546126.784397,1.0,0,1,0,0,0,0,1,0,0,1
