rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
95,1402,85,4,60,15,15,0,0,108,18,4,0,10,0,61,0,418,1,158,0,345,1,2,2,1,57,0,672,0,432,92,88,32,68,361,1,869,0,134,0,235,0,14,418,346,0,15,0,50,1,1,N,B,N,17225,42326,5243,5186,42269,17200,106,863,351,1365,485,89,1163,400,84,T,DALLAS AREA,Y,N,80,3,2,WCMB,0,0,O,7,S,U,2,M,5,2,I,A,0,N,U,Y,Y,Y,U,Y,380,1001039
10,19,10,0,0,0,0,0,0,-19,0,0,0,1,0,6,0,21,0,2,0,13,0,0,0,0,1,0,9,0,4,1,0,0,0,10,0,7,0,5,0,6,0,2,21,13,0,0,0,46,1,1,Y,A,N,1288,3165,1367,1335,3149,1276,30,70,28,26,16,10,29,15,16,S,MIDWEST AREA,Y,N,30,3,1,WC,1,1,O,11,S,M,4,M,9,2,I,A,0,G,U,U,Y,U,U,Y,1406,1001052
58,218,55,0,0,0,0,0,0,-123,-2,2,0,5,0,5,0,75,0,10,0,64,0,0,0,0,4,0,103,0,24,21,27,0,0,50,0,92,0,23,0,35,0,7,75,64,3,0,0,44,1,1,N,A,N,6158,15246,2668,2600,15212,6137,60,354,143,259,102,58,286,121,56,S,SOUTH FLORIDA AREA,Y,R,40,5,4,WCMB,1,1,O,12,S,M,2,M,5,1,C,A,0,N,U,U,U,U,U,Y,284,1001054
86,538,50,1,119,36,36,0,0,91,28,14,0,4,0,37,0,213,0,16,0,159,0,0,0,0,4,0,298,0,45,64,34,2,4,157,0,323,0,17,0,20,0,18,213,159,0,0,1,48,2,2,N,A,N,10279,24676,4944,4860,24593,10266,103,523,218,508,200,77,512,216,82,C,DALLAS AREA,Y,N,30,2,1,WC,1,1,O,8,S,M,2,M,9,2,C,A,1,N,U,U,U,Y,Y,Y,1066,1001055
96,981,75,17,15,4,4,0,0,-290,-10,36,0,0,0,2,0,319,0,64,0,285,0,0,0,0,22,4,576,0,143,42,49,0,0,285,0,640,0,59,0,79,0,36,319,285,0,2,1,50,1,1,N,A,N,12482,30444,3810,3750,30374,12457,76,620,254,1078,435,99,966,414,98,S,NEW YORK CITY AREA,Y,N,130,4,2,WCMB,1,1,O,1,S,M,2,M,9,1,C,A,0,J,U,U,U,U,U,Y,626,1001060
30,19,30,0,0,0,0,0,0,-3,0,0,0,0,0,2,0,14,0,2,0,11,0,0,0,0,2,0,11,0,4,4,3,0,0,4,0,4,0,10,0,11,0,0,14,11,0,0,0,46,1,1,Y,A,N,282,538,1383,1323,495,252,31,12,6,20,12,30,11,6,31,S,MIDWEST AREA,Y,N,30,1,1,WC,0,0,O,9,S,A,4,M,6,2,C,A,0,N,U,U,U,U,U,Y,1405,1001063
159,1402,112,5,148,52,52,0,0,-620,-56,3,0,9,0,80,0,469,0,112,0,377,0,5,12,8,47,1,738,0,254,69,122,10,29,381,0,790,0,105,0,202,0,12,469,377,0,11,0,50,5,2,Y,BA,N,18269,42080,5043,4906,41390,17953,102,862,374,1608,606,178,1761,647,222,S,TENNESSEE AREA,Y,N,150,5,5,WCMB,1,1,O,2,S,M,2,M,9,1,I,A,0,N,U,U,U,Y,Y,Y,178,1001066
258,3459,150,0,421,84,84,0,3,-190,-58,33,0,1,0,14,0,615,1,227,0,576,1,1,1,1,105,4,1742,3,777,112,190,25,110,480,0,1476,0,314,1,1043,3,33,616,577,0,6,1,44,1,1,Y,A,N,15724,60101,5643,5417,59557,15613,164,1805,473,3522,940,278,3099,860,245,U,NEW YORK CITY AREA,Y,N,150,7,3,WCMB,0,0,O,2,M,B,1,M,7,1,C,B,0,S,U,U,U,U,U,Y,150,1001074
291,5053,210,8,561,84,83,1,12,-355,-26,70,2,11,2,228,0,1183,41,1211,0,907,38,2,7,5,741,1,1987,42,1820,390,585,173,343,1096,14,2548,12,539,24,1260,31,85,1225,945,0,4,0,48,2,1,N,A,N,61752,138144,11819,11686,137670,61539,249,2929,1309,5171,1709,300,5347,1972,413,U,NEW YORK CITY AREA,T,N,200,8,5,WCMB,0,0,O,4,M,B,1,M,3,2,C,B,0,N,U,U,U,U,U,Y,126,1001077
49,321,30,0,185,65,65,0,0,-107,4,1,0,4,0,19,0,68,0,13,0,44,0,1,1,1,5,0,167,0,77,8,5,2,2,27,0,86,0,28,0,157,0,5,68,44,0,0,1,46,2,2,Y,A,N,2309,5510,1675,1592,5371,2273,35,119,50,357,71,48,255,69,44,C,MIDWEST AREA,Y,N,30,2,2,WC,0,0,O,3,S,A,3,M,8,2,C,A,0,F,U,U,Y,U,U,Y,861,1001079
69,424,80,0,13,5,5,0,0,39,15,2,0,3,0,26,0,147,0,48,0,117,0,1,6,5,23,0,187,0,77,39,35,23,38,102,0,163,0,62,0,102,0,5,147,117,0,2,1,46,3,3,N,B,N,9853,23993,3395,3318,23905,9803,74,531,218,411,167,64,381,153,58,C,DALLAS AREA,N,N,130,6,4,WCMB,0,0,O,10,S,S,4,M,7,1,I,A,1,H,U,U,Y,Y,Y,Y,228,1001081
35,78,30,0,0,0,0,0,3,64,13,0,0,0,0,1,0,17,0,1,0,16,0,0,0,0,1,0,37,0,1,6,15,0,0,4,0,2,0,13,0,36,0,0,17,16,0,0,1,44,1,1,Y,A,N,6630,12420,3331,3225,12361,6597,75,288,153,56,17,31,36,13,31,U,NEW YORK CITY AREA,Y,N,200,6,5,WCMB,0,0,O,1,M,S,3,M,5,2,I,B,0,U,U,U,U,U,U,Y,284,1001083
96,482,55,7,106,26,26,0,0,-482,-41,29,0,3,0,20,0,166,0,52,0,122,0,0,0,0,23,0,209,0,89,37,25,1,1,114,0,235,0,46,0,63,0,31,166,122,0,2,1,46,2,2,N,A,N,15225,35169,4816,4724,34861,15068,105,775,335,643,278,110,712,309,110,S,SOUTH FLORIDA AREA,N,N,80,3,2,WC,1,1,O,5,S,M,2,M,7,1,C,A,0,J,Y,U,U,U,U,Y,851,1001086
108,238,60,0,0,0,0,0,41,141,30,0,0,3,0,17,0,57,0,10,0,37,0,0,0,0,3,0,57,0,42,11,3,0,0,32,0,72,0,15,0,26,0,4,57,37,0,0,1,44,4,2,U,A,N,7747,15289,3610,3502,14932,7528,88,373,188,191,88,98,253,105,91,U,TENNESSEE AREA,Y,N,150,4,3,WCMB,0,0,O,8,M,U,2,M,1,1,G,B,0,I,U,U,U,U,U,N,446,1001088
113,797,120,0,0,0,0,0,0,-75,-37,18,0,9,0,36,0,172,0,64,0,115,0,0,0,0,17,0,349,0,233,25,22,4,10,127,0,467,0,46,0,116,0,27,172,115,0,3,0,48,1,1,Y,B,N,18099,63972,7114,7030,63712,17935,150,1356,382,822,205,125,1152,264,145,S,TENNESSEE AREA,Y,N,60,8,6,WCMB,1,0,O,3,M,M,3,M,6,2,H,B,1,S,U,U,U,U,U,Y,359,1001090
52,383,50,2,0,0,0,0,0,197,1,2,0,4,0,20,0,165,0,27,0,139,0,0,2,2,12,0,186,0,38,6,4,3,2,105,0,138,0,61,0,85,0,5,165,139,0,1,1,50,1,1,N,A,N,9886,22292,2870,2803,22227,9839,58,463,205,317,149,52,513,205,64,T,MIDWEST AREA,N,N,30,4,2,WC,1,1,O,4,S,A,3,M,6,1,C,A,0,G,Y,U,U,U,U,Y,600,1001092
63,348,70,0,10,3,3,0,0,-136,-3,11,0,1,0,9,0,103,0,31,0,84,0,0,0,0,15,0,215,0,84,23,35,6,30,74,0,210,0,29,0,89,0,11,103,84,0,0,1,50,2,2,N,A,N,5653,18703,2436,2362,18416,5541,48,376,113,394,105,64,386,105,62,T,GREAT LAKES AREA,Y,R,130,5,5,WCMB,0,0,O,9,S,M,3,M,7,3,C,A,0,N,U,U,U,U,U,Y,314,1001093
63,1070,45,0,72,18,18,0,0,138,19,17,0,2,0,48,0,288,0,147,0,225,0,0,0,0,97,2,545,0,279,90,163,3,8,270,0,762,0,24,0,62,0,19,288,225,0,1,0,48,2,2,Y,A,N,10381,32965,3032,2914,32713,10278,63,711,223,1024,344,57,1044,329,63,C,NEW ENGLAND AREA,Y,N,150,3,3,WCMB,0,0,O,11,S,U,3,M,8,2,C,A,0,U,U,U,U,U,U,Y,78,1001094
68,638,32,2,134,34,34,0,0,102,20,3,0,1,0,15,0,153,0,33,0,135,0,0,0,0,8,0,371,0,103,24,41,5,15,145,0,380,0,22,0,94,0,4,153,135,0,0,0,44,2,2,U,A,N,4860,12726,1670,1623,12605,4801,40,307,117,604,203,62,580,196,61,S,MIDWEST AREA,Y,N,130,3,3,WCMB,0,0,O,1,S,M,3,M,9,2,C,A,0,N,U,U,U,U,U,Y,557,1001102
40,236,36,1,0,0,0,0,3,43,-2,6,0,0,0,27,0,81,0,23,0,48,0,0,0,0,18,0,136,0,19,20,31,0,2,32,0,84,0,27,0,71,0,6,81,48,0,0,1,48,1,1,N,A,N,4502,12519,2031,1984,12460,4464,44,277,99,222,64,40,265,51,33,U,NEW YORK CITY AREA,Y,N,80,3,3,WCMB,1,1,O,1,S,S,5,M,7,1,I,A,1,O,Y,Y,U,U,U,Y,513,1001105
160,1909,160,2,0,0,0,0,0,513,2,23,0,31,0,127,0,738,1,246,0,564,1,1,1,0,135,0,918,1,439,212,303,34,56,541,0,945,0,261,1,413,1,54,738,564,0,20,0,46,1,1,Y,E,N,38343,77182,7553,7410,77073,38291,172,1792,890,1738,730,159,1963,836,237,C,DALLAS AREA,Y,N,150,4,3,WCMB,0,0,O,4,M,M,3,M,6,1,I,C,0,U,U,U,Y,U,Y,Y,93,1001106
54,322,37,1,57,17,17,0,0,42,-14,2,0,2,0,23,0,120,0,26,0,94,0,0,0,0,10,0,172,0,68,25,24,5,15,50,0,92,0,68,0,148,0,4,120,94,0,1,0,48,2,1,Y,B,N,4877,17074,1836,1759,16581,4767,38,360,104,308,129,58,301,131,51,S,DALLAS AREA,N,N,60,3,3,WC,1,0,O,2,S,S,3,M,8,1,C,A,0,N,U,U,U,U,U,Y,960,1001112
45,304,30,0,47,16,16,0,0,-22,-17,4,0,4,0,23,0,132,0,21,0,101,0,0,0,0,13,0,211,0,21,16,22,3,3,87,0,184,0,34,0,48,0,8,132,101,0,0,0,48,1,1,N,A,N,3142,7645,1652,1598,7589,3118,35,165,68,311,121,51,265,104,40,T,MIDWEST AREA,Y,N,130,3,2,WCMB,1,0,O,5,S,M,2,M,7,1,I,A,1,N,U,U,Y,Y,U,Y,298,1001129
148,867,68,1,203,81,81,0,0,19,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,1,N,E,N,12832,34811,4428,4308,34313,12688,98,780,288,860,335,172,761,246,116,S,DALLAS AREA,Y,N,80,3,3,WCMB,1,0,O,3,S,M,1,M,7,1,C,A,0,S,U,U,U,U,U,Y,295,1001130
30,115,30,0,0,0,0,0,0,-9,1,2,0,1,0,18,0,64,0,17,0,43,0,0,0,0,12,0,63,0,16,1,0,0,0,38,0,48,0,22,0,31,0,3,64,43,0,0,0,50,1,1,N,A,N,2893,5890,1539,1493,5824,2845,33,129,63,118,66,30,107,59,30,T,DALLAS AREA,Y,R,30,4,3,WCMB,0,0,O,10,S,M,3,M,5,1,C,A,0,S,U,U,U,U,U,Y,704,1001131
111,838,45,5,180,54,54,0,2,395,31,29,0,4,0,104,0,407,0,138,0,282,0,5,26,24,74,0,486,0,185,21,18,4,3,263,0,442,0,133,0,229,0,33,407,282,0,5,1,48,3,2,Y,BA,N,13125,26448,3084,3006,26183,12956,65,569,282,707,299,100,543,246,80,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,30,7,5,WCMB,0,0,O,2,M,M,2,M,2,1,C,J,0,N,U,U,U,U,U,Y,57,1001132
76,1632,50,1,46,18,18,0,0,-420,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,Y,A,N,13116,24723,2164,2104,24653,13062,45,524,278,1772,487,84,1419,506,64,C,DALLAS AREA,Y,N,250,9,8,WCMB,1,0,O,12,S,M,4,M,2,2,C,A,0,N,U,U,U,U,Y,Y,69,1001134
64,277,50,1,0,0,0,0,3,-89,-12,2,0,2,0,14,0,88,0,38,0,70,0,1,6,6,13,0,110,0,80,9,13,1,1,87,0,165,0,20,0,25,0,4,88,70,0,0,0,44,1,1,Y,A,N,5784,13140,2677,2427,12904,5664,58,307,135,306,150,68,348,160,72,T,SOUTH FLORIDA AREA,T,N,100,5,3,WCMB,0,0,O,4,M,S,1,M,2,1,C,C,0,N,U,U,U,U,U,Y,87,1001139
52,324,38,0,30,12,12,0,2,85,21,2,0,2,0,11,0,140,0,17,0,125,0,0,0,0,6,0,124,0,23,36,25,9,11,75,0,83,0,66,0,64,0,4,140,125,0,1,1,48,2,2,N,A,N,8952,14454,2245,2184,14255,8811,48,310,192,296,172,45,294,176,49,T,CENTRAL/SOUTH TEXAS AREA,Y,N,30,2,2,WC,1,0,O,6,M,M,2,M,6,2,C,B,0,N,U,U,U,U,U,Y,1067,1001143
31,204,30,0,2,1,1,0,0,-22,-1,5,0,0,0,12,0,100,0,3,0,82,0,3,4,3,2,0,156,0,1,5,4,0,0,62,0,121,0,21,0,35,0,5,100,82,0,0,0,46,1,1,Y,A,N,2454,5647,1470,1435,5640,2450,34,134,58,212,79,31,154,60,32,C,NEW YORK CITY AREA,Y,N,200,4,3,WCMB,1,0,O,5,S,B,1,M,6,2,C,A,0,S,U,U,U,U,U,Y,401,1001163
83,968,105,0,0,0,0,0,0,445,12,29,0,14,0,104,0,468,6,199,1,332,6,0,0,0,115,1,413,12,328,78,62,18,14,202,1,325,3,304,5,416,9,43,474,338,0,14,0,48,3,2,Y,A,N,11164,17678,2481,2406,17592,11118,55,400,253,819,400,79,663,362,80,U,PHILADELPHIA AREA,N,N,130,5,5,WCMB,0,0,O,11,S,B,1,M,3,1,C,A,0,S,U,U,U,U,U,Y,332,1001166
100,534,75,1,0,0,0,0,5,77,-25,5,0,1,0,26,0,170,0,86,0,140,0,0,0,0,50,0,243,0,98,24,25,9,8,142,0,220,0,73,0,121,0,5,170,140,0,1,0,50,2,2,Y,B,N,6171,14618,2682,2666,14592,6152,58,317,134,508,223,109,757,306,120,U,GREAT LAKES AREA,N,N,130,6,5,WCMB,1,1,O,2,S,M,3,M,3,1,I,A,0,S,U,U,Y,Y,U,N,42,1001167
82,1270,75,0,0,0,0,0,1,-53,-1,22,0,0,0,38,0,249,0,410,0,204,0,1,5,5,298,1,350,0,375,56,81,49,60,263,0,393,0,234,0,333,0,22,249,204,0,0,0,50,1,1,U,CA,Y,42709,91669,9188,9095,91574,42663,198,1991,928,1287,550,82,1459,624,90,U,NEW YORK CITY AREA,Y,R,130,10,7,WCMB,1,1,O,5,S,U,4,M,6,3,I,A,0,N,U,U,U,U,U,Y,319,1001168
51,410,50,0,0,0,0,0,0,-103,0,5,0,1,0,9,0,83,0,89,0,72,0,0,0,0,37,0,102,0,185,20,20,9,16,135,0,239,0,23,0,47,0,6,83,72,0,0,0,44,2,1,N,A,N,6733,11573,1931,1877,11525,6705,45,274,160,444,238,51,425,240,51,S,SOUTH FLORIDA AREA,Y,N,130,4,3,WCMB,1,1,O,6,S,M,3,M,6,1,C,A,0,N,U,U,U,U,U,Y,232,1001173
55,233,50,0,0,0,0,0,0,-69,-1,1,0,0,0,19,0,66,0,72,0,47,0,1,1,1,51,0,65,0,75,9,5,1,2,65,0,101,0,30,0,39,0,1,66,47,0,0,0,44,2,1,Y,B,N,5022,9572,1926,1878,9562,5017,46,233,122,256,121,56,288,137,57,U,SOUTHWEST AREA,Y,N,200,2,2,WCMB,0,0,O,6,S,S,3,M,6,1,C,A,0,H,U,U,U,U,U,Y,352,1001174
76,281,85,0,0,0,0,0,0,40,-1,2,0,1,0,13,0,80,0,4,0,65,0,0,0,0,1,0,187,0,5,30,11,4,5,58,0,148,0,11,0,44,0,2,80,65,0,0,0,44,2,2,N,A,N,766,2864,1031,1009,2829,744,78,218,57,268,69,76,274,67,76,T,DALLAS AREA,Y,N,130,2,2,WCMB,0,0,O,4,S,M,3,M,9,2,C,A,0,U,Y,Y,U,U,U,Y,399,1001176
33,242,40,0,0,0,0,0,0,-110,-3,2,0,3,0,6,0,77,0,23,0,67,0,0,1,1,9,0,131,0,39,15,12,2,5,47,0,92,0,42,0,78,0,5,77,67,0,1,0,46,2,2,N,A,N,3529,7207,1513,1456,7088,3467,33,161,79,278,105,34,239,97,33,S,DALLAS AREA,Y,N,150,2,2,WCMB,1,0,O,10,S,M,6,M,4,1,I,A,0,N,U,U,U,Y,Y,Y,336,1001180
95,888,62,4,19,6,5,1,0,44,-25,14,0,0,0,37,0,245,1,99,3,197,1,0,1,1,57,0,377,2,223,53,42,10,14,132,1,295,1,134,1,305,1,14,246,199,0,0,0,43,1,1,N,B,N,8398,19894,3121,3049,19791,8330,73,471,198,873,334,104,880,311,91,S,CALIFORNIA NORTH AREA,N,N,130,5,3,WCMB,0,0,O,1,S,S,1,M,2,1,C,A,0,N,U,U,U,U,U,Y,57,1001188
101,1286,95,0,45,11,11,0,26,-147,-89,36,0,0,0,1,0,325,0,196,0,302,0,2,5,4,95,0,511,0,428,38,69,16,37,369,0,725,0,99,0,215,0,36,325,302,0,0,0,48,4,4,Y,AA,N,14394,31634,4332,4194,31527,14317,91,685,311,1335,494,131,1279,492,121,C,NEW YORK CITY AREA,Y,N,30,12,8,WC,0,0,O,15,M,M,5,M,9,1,C,A,0,I,U,U,U,Y,U,Y,426,1001189
65,526,60,0,29,12,12,0,0,44,-9,3,0,5,0,41,0,188,0,147,0,142,0,0,0,0,96,0,141,0,165,15,13,24,23,153,0,166,0,133,0,140,0,8,188,142,0,1,1,43,2,2,N,BA,N,11332,17559,2416,2344,17428,11236,56,415,268,511,279,68,484,298,75,S,DALLAS AREA,Y,R,100,5,4,WCMB,1,1,O,4,S,M,2,M,9,1,I,A,0,O,U,U,U,Y,U,Y,150,1001190
30,268,30,0,0,0,0,0,0,48,0,1,0,1,0,9,0,72,0,47,0,62,0,0,0,0,26,0,81,0,79,7,6,3,2,57,0,90,0,52,0,70,0,2,72,62,0,1,0,46,1,1,N,A,N,5611,9876,1506,1468,9785,5543,33,222,126,252,147,30,220,122,31,S,MIDWEST AREA,Y,N,150,7,4,WCMB,1,0,O,15,S,M,3,M,6,1,I,A,0,J,U,U,U,Y,U,Y,477,1001191
20,1,30,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,46,2,2,Y,A,N,5411,19092,2798,2559,19044,5384,58,433,122,2,2,20,282,82,50,R,DALLAS AREA,Y,N,150,8,3,WCMB,0,0,O,15,S,M,4,M,7,3,I,A,0,N,U,U,Y,U,Y,Y,237,1001195
36,292,35,0,0,0,0,0,0,-84,2,0,0,3,0,23,0,79,0,9,0,53,0,0,0,0,3,0,185,0,16,11,6,5,11,44,0,68,0,18,0,133,0,3,79,53,0,0,0,43,2,2,Y,A,N,3441,10341,2039,1724,10341,3441,43,258,86,320,87,36,289,87,38,S,DALLAS AREA,Y,R,10,4,2,WC,0,0,O,12,S,M,3,M,6,2,C,A,0,N,U,Y,Y,U,U,Y,636,1001196
107,1185,75,0,18,5,5,0,0,282,-11,13,0,10,0,38,0,307,0,156,0,248,0,4,16,14,60,0,491,0,351,43,66,32,63,326,0,721,0,74,0,121,0,23,307,248,0,6,1,46,1,1,N,C,N,16005,31279,2786,2740,31240,15986,62,710,363,1091,488,110,1124,516,94,S,DALLAS AREA,Y,N,200,9,5,WCMB,1,0,O,4,S,A,4,M,5,2,I,A,0,H,U,U,U,U,U,Y,121,1001198
52,378,50,0,3,1,0,1,0,-93,-1,3,0,1,0,15,0,111,2,80,0,94,2,0,0,0,53,0,111,3,94,18,10,2,4,91,0,138,0,66,2,67,3,4,113,96,0,2,1,43,2,1,Y,A,N,11872,22996,3133,3069,22840,11739,73,544,280,409,201,53,420,211,52,U,PHILADELPHIA AREA,Y,N,200,4,4,WCMB,0,0,O,2,S,A,3,M,4,2,H,A,0,N,U,U,U,U,U,Y,345,1001199
51,438,50,1,0,0,0,0,0,-66,0,3,0,3,0,14,0,144,0,32,0,124,0,0,0,0,15,0,247,0,46,23,14,0,2,121,0,190,0,36,0,103,0,5,144,124,0,2,0,49,1,1,N,A,N,9096,18790,2738,2696,18713,9050,56,390,188,460,185,51,497,209,52,C,DALLAS AREA,Y,N,130,3,3,WCMB,1,1,O,15,S,M,3,M,9,2,C,A,0,S,U,U,Y,Y,Y,Y,311,1001200
51,398,45,0,21,7,7,0,0,52,-10,3,0,2,0,27,0,110,0,58,0,79,0,0,0,0,25,0,210,0,128,17,20,5,5,88,0,192,0,49,0,146,0,5,110,79,0,0,0,43,2,2,N,A,N,4232,10448,1694,1656,10406,4212,39,248,100,380,118,55,408,119,50,S,OHIO AREA,Y,N,200,3,3,WCMB,0,0,O,1,M,M,3,M,7,2,C,B,0,N,U,U,U,U,U,Y,83,1001206
45,1188,50,0,21,5,5,0,0,20,15,9,0,5,0,59,0,207,0,277,0,139,0,8,19,14,146,0,231,0,673,31,30,9,19,260,0,499,0,151,0,405,0,14,207,139,0,3,0,47,1,1,N,C,N,29030,49525,2717,2637,49448,28963,57,1075,630,1181,556,40,1201,587,48,U,TENNESSEE AREA,N,R,10,4,4,WC,1,0,O,12,S,S,1,M,1,1,C,A,0,Z,U,U,U,U,U,Y,575,1001209
40,553,45,0,0,0,0,0,4,236,4,2,0,0,0,37,0,210,0,179,0,172,0,0,0,0,107,0,133,0,186,41,34,13,18,78,0,67,0,227,0,252,0,2,210,172,0,1,0,43,1,1,Y,B,N,1672,3044,997,971,3025,1657,23,72,39,475,271,38,386,212,44,U,GREAT LAKES AREA,Y,N,150,2,2,WCMB,0,0,O,8,S,B,1,M,5,1,C,A,0,J,U,U,U,U,U,Y,178,1001210
36,46,45,0,0,0,0,0,1,-46,-1,0,0,0,0,0,0,8,0,1,0,8,0,0,0,0,0,0,26,0,6,1,1,0,3,7,0,30,0,2,0,2,0,0,8,8,0,0,1,47,1,1,N,A,N,5061,17759,2767,2692,17662,5025,58,384,109,62,17,36,134,34,40,S,MIDWEST AREA,N,N,60,2,2,WC,0,0,O,13,S,M,2,M,9,2,C,A,0,N,U,Y,Y,U,U,Y,1046,1001213
39,652,45,0,8,3,3,0,0,-59,-2,4,0,10,0,32,0,164,0,63,0,119,0,9,12,7,24,2,296,0,244,30,21,3,3,89,0,191,0,92,0,349,0,14,164,119,0,1,0,47,1,1,N,G,N,3992,14977,1210,1158,14900,3958,48,621,165,672,173,39,787,180,40,S,DALLAS AREA,Y,N,150,3,2,WCMB,1,0,O,14,S,U,4,M,8,2,I,A,1,N,U,U,U,U,Y,Y,155,1001218
37,341,45,0,5,2,2,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,2,Y,A,N,4858,11656,1707,1695,11587,4825,35,241,100,324,174,36,375,209,35,S,NEW ENGLAND AREA,T,N,200,5,4,WCMB,0,0,O,1,S,U,2,M,7,1,C,A,0,U,U,U,U,U,U,Y,171,1001219
64,1144,50,0,48,12,12,0,0,149,1,2,0,15,0,158,0,497,0,260,0,324,0,0,0,0,165,0,278,0,348,39,17,55,86,360,0,334,0,223,0,292,0,17,497,324,0,5,1,47,3,2,U,B,N,21419,32269,2316,2265,32105,21301,49,698,463,1094,689,63,935,605,58,C,CENTRAL/SOUTH TEXAS AREA,N,N,130,6,5,WCMB,1,1,O,15,S,M,5,M,6,1,I,A,0,H,U,U,U,U,U,Y,236,1001220
91,1004,66,0,98,22,22,0,4,-182,-30,9,0,7,0,52,0,369,0,230,0,304,0,0,4,3,119,0,336,0,310,47,28,23,34,489,0,599,0,41,0,47,0,17,369,304,0,12,0,45,5,3,N,A,N,25002,43732,4652,4192,43329,24804,95,985,564,1065,671,100,1246,732,112,R,CENTRAL/SOUTH TEXAS AREA,Y,N,150,13,6,WCMB,1,1,O,7,S,M,4,M,6,1,C,A,1,U,U,U,U,U,U,Y,101,1001222
63,1109,10,1,222,56,56,0,0,497,96,8,0,9,0,21,0,271,0,152,0,238,0,0,2,2,49,0,454,0,352,40,43,26,57,357,0,768,0,27,0,38,0,17,271,238,0,12,1,47,2,2,Y,C,N,8180,22032,2096,2003,21822,8113,57,624,232,943,337,32,777,282,22,C,DALLAS AREA,T,N,100,2,2,WCMB,1,1,O,1,S,M,3,M,7,1,C,A,0,G,U,U,U,U,U,Y,314,1001223
52,912,45,0,41,14,14,0,0,202,3,10,0,0,0,55,0,269,0,211,0,211,0,0,1,0,110,0,230,0,430,25,16,3,4,130,0,176,0,238,0,484,0,10,269,211,0,0,0,43,1,1,N,G,N,4310,9116,1047,989,9022,4254,52,475,224,844,301,51,837,330,54,U,NEW YORK CITY AREA,Y,N,150,4,4,WCMB,1,1,O,1,M,S,1,M,1,1,C,J,0,U,U,U,U,U,U,Y,383,1001226
31,78,29,0,0,0,0,0,1,-78,27,2,0,0,0,11,0,39,0,27,0,27,0,0,0,0,17,0,26,0,29,7,4,0,0,27,0,36,0,19,0,19,0,2,39,27,0,0,1,43,1,1,Y,A,N,3132,4898,1227,1193,4857,3104,35,143,91,104,71,23,140,96,29,R,GREAT LAKES AREA,Y,R,10,3,2,WC,1,0,O,14,S,M,2,M,6,1,C,A,0,N,U,U,Y,Y,Y,Y,500,1001235
35,884,45,0,0,0,0,0,0,120,0,4,0,17,0,60,0,232,0,23,0,151,0,12,13,9,9,0,701,0,49,28,61,9,22,74,0,136,0,100,0,615,0,21,232,151,0,1,0,45,3,1,N,A,N,4173,12723,1460,1424,12702,4164,32,289,95,844,158,35,652,130,35,C,DALLAS AREA,T,N,100,3,3,WCMB,1,0,O,15,S,S,5,M,4,2,C,A,0,G,U,U,U,U,U,Y,307,1001236
