datetime,temperature,var1,pressure,windspeed,electricity_consumption
2014-09-01 17:00:00,-1.4,-8.6,1003,48.065,330
2014-09-01 18:00:00,-4.3,-10.7,990,50.105,309
2014-09-01 19:00:00,-3.6,-8.6,998,53.485,312
2014-09-01 20:00:00,-3.6,-7.1,998,54.5,288
2014-09-01 21:00:00,-5,-9.3,988,56.415,330
2014-09-01 22:00:00,-5,-7.9,999,57.205,303
2014-09-01 23:00:00,-4.3,-7.1,1002,58.595,324
2014-09-02 00:00:00,-4.3,-5.7,987,58.735,318
2014-09-02 01:00:00,-3.6,-7.1,989,60.375,324
2014-09-02 02:00:00,-5,-6.4,988,2.64,303
2014-09-02 03:00:00,-6.4,-7.9,994,1.825,315
2014-09-02 04:00:00,-4.3,-10,992,2.275,354
2014-09-02 05:00:00,-6.4,-7.1,998,1.765,384
2014-09-02 06:00:00,-7.1,-10,995,2.265,354
2014-09-02 07:00:00,-6.4,-6.4,990,2.015,324
2014-09-02 08:00:00,-5,-7.1,986,2.265,327
2014-09-02 09:00:00,-2.9,-9.3,992,2.78,306
2014-09-02 10:00:00,-1.4,-8.6,995,5.195,315
2014-09-02 11:00:00,-0.7,-9.3,986,7.7,381
2014-09-02 12:00:00,0,-9.3,993,2.79,351
2014-09-02 13:00:00,0.7,-10.7,1001,1.64,345
2014-09-02 14:00:00,0.7,-9.3,990,3.28,363
2014-09-02 15:00:00,0,-10.7,984,3.92,318
2014-09-02 16:00:00,0.7,-9.3,989,6.21,294
2014-09-02 17:00:00,-1.4,-10.7,987,6.6,318
2014-09-02 18:00:00,-2.1,-10.7,988,2.015,306
2014-09-02 19:00:00,-3.6,-11.4,980,3.405,288
2014-09-02 20:00:00,-2.9,-7.9,992,1.515,330
2014-09-02 21:00:00,-5,-10,991,1.515,360
2014-09-02 22:00:00,-5.7,-10,999,1.515,399
2014-09-02 23:00:00,-7.1,-10,996,3.68,399
2014-09-03 00:00:00,-5.7,-7.1,982,3.04,411
2014-09-03 01:00:00,-5.7,-7.9,987,2.54,426
2014-09-03 02:00:00,-7.9,-6.4,995,2.14,465
2014-09-03 03:00:00,-5.7,-9.3,981,1.7,450
2014-09-03 04:00:00,-5.7,-6.4,989,3.665,441
2014-09-03 05:00:00,-7.1,-5.7,985,1.765,408
2014-09-03 06:00:00,-7.9,-7.1,992,3.54,402
2014-09-03 07:00:00,-7.1,-9.3,995,5.33,384
2014-09-03 08:00:00,-5,-5,975,1.89,414
2014-09-03 09:00:00,-5,-6.4,976,3.665,414
2014-09-03 10:00:00,-2.9,-7.9,992,3.04,423
2014-09-03 11:00:00,-2.1,-7.9,992,3.415,390
2014-09-03 12:00:00,-1.4,-10,989,4.455,396
2014-09-03 13:00:00,-0.7,-7.9,976,8.335,396
2014-09-03 14:00:00,-1.4,-7.1,981,10.84,372
2014-09-03 15:00:00,-2.1,-7.9,980,13.255,354
2014-09-03 16:00:00,0,-10,979,15.17,342
2014-09-03 17:00:00,-1.4,-8.6,986,16.21,354
2014-09-03 18:00:00,-1.4,-7.9,987,1.89,363
2014-09-03 19:00:00,-2.9,-7.9,984,2.265,357
2014-09-03 20:00:00,-3.6,-8.6,991,2.64,363
2014-09-03 21:00:00,-5.7,-9.3,980,2.78,387
2014-09-03 22:00:00,-3.6,-7.9,987,4.755,399
2014-09-03 23:00:00,-2.9,-6.4,986,9.565,288
2014-09-04 00:00:00,-1.4,-7.9,983,16.375,222
2014-09-04 01:00:00,-2.9,-14.3,992,24.315,204
2014-09-04 02:00:00,-2.1,-12.9,976,29.735,204
2014-09-04 03:00:00,-3.6,-12.9,989,35.67,207
2014-09-04 04:00:00,-4.3,-12.1,991,41.605,210
2014-09-04 05:00:00,-2.9,-15.7,983,51.685,186
2014-09-04 06:00:00,-2.9,-12.9,974,62.365,216
2014-09-04 07:00:00,-2.9,-15,983,74.045,189
2014-09-04 08:00:00,-2.1,-12.1,979,85.225,213
2014-09-04 09:00:00,-2.1,-12.9,993,95.405,192
2014-09-04 10:00:00,0.7,-14.3,981,107.585,213
2014-09-04 11:00:00,1.4,-11.4,993,115.65,210
2014-09-04 12:00:00,0.7,-12.1,984,125.59,216
2014-09-04 13:00:00,2.1,-12.1,984,133.405,216
2014-09-04 14:00:00,1.4,-12.9,977,142.705,186
2014-09-04 15:00:00,3.6,-13.6,997,150.13,201
2014-09-04 16:00:00,3.6,-12.9,977,156.065,192
2014-09-04 17:00:00,2.1,-15,987,163.34,192
2014-09-04 18:00:00,2.1,-16.4,982,168.9,183
2014-09-04 19:00:00,1.4,-12.9,989,171.905,204
2014-09-04 20:00:00,1.4,-15.7,985,176.05,216
2014-09-04 21:00:00,0.7,-15.7,993,178.805,222
2014-09-04 22:00:00,-0.7,-14.3,990,2.415,225
2014-09-04 23:00:00,-2.9,-12.1,980,1.45,237
2014-09-05 00:00:00,-0.7,-15.7,991,4.895,252
2014-09-05 01:00:00,-2.1,-12.9,979,1.765,216
2014-09-05 02:00:00,-2.9,-13.6,988,4.255,240
2014-09-05 03:00:00,-2.1,-14.3,979,2.14,225
2014-09-05 04:00:00,-2.9,-12.1,994,3.415,216
2014-09-05 05:00:00,-4.3,-8.6,985,2.39,210
2014-09-05 06:00:00,-2.1,-11.4,997,5.92,210
2014-09-05 07:00:00,-2.9,-14.3,983,11.59,201
2014-09-05 08:00:00,-0.7,-13.6,995,15.51,207
2014-09-05 09:00:00,0,-12.9,983,21.18,222
2014-09-05 10:00:00,0.7,-12.1,990,27.24,204
2014-09-05 11:00:00,1.4,-12.1,994,31.925,210
2014-09-05 12:00:00,1.4,-14.3,990,37.985,219
2014-09-05 13:00:00,1.4,-12.9,992,45.385,225
2014-09-05 14:00:00,2.9,-15,982,52.66,198
2014-09-05 15:00:00,2.1,-15.7,985,59.935,195
2014-09-05 16:00:00,3.6,-17.9,999,70.265,192
2014-09-05 17:00:00,1.4,-18.6,998,80.82,204
2014-09-05 18:00:00,2.9,-14.3,992,87.72,210
2014-09-05 19:00:00,-0.7,-14.3,991,94.155,186
2014-09-05 20:00:00,0,-13.6,990,102.205,186
2014-09-05 21:00:00,-2.9,-15,994,109.88,201
2014-09-05 22:00:00,-3.6,-15.7,1007,117.555,201
2014-09-05 23:00:00,-2.1,-18.6,1004,125.705,198
2014-09-06 00:00:00,-5.7,-17.1,997,131.14,186
2014-09-06 01:00:00,-4.3,-15.7,1007,137.54,198
2014-09-06 02:00:00,-6.4,-15,1006,5.27,213
2014-09-06 03:00:00,-5,-17.1,1010,10.44,195
2014-09-06 04:00:00,-7.1,-15.7,1003,16,210
2014-09-06 05:00:00,-5,-16.4,996,21.17,210
2014-09-06 06:00:00,-7.1,-17.1,1005,25.84,210
2014-09-06 07:00:00,-7.9,-17.9,1007,31.26,210
2014-09-06 08:00:00,-6.4,-17.9,1006,36.055,210
2014-09-06 09:00:00,-5,-17.9,997,40.1,213
2014-09-06 10:00:00,-3.6,-19.3,997,6.295,204
2014-09-06 11:00:00,-4.3,-20,994,6.545,198
2014-09-06 12:00:00,-3.6,-19.3,1009,9.94,222
2014-09-06 13:00:00,-0.7,-20,1004,5.395,225
2014-09-06 14:00:00,-1.4,-17.9,1001,5.895,195
2014-09-06 15:00:00,-1.4,-20,991,7.9,210
2014-09-06 16:00:00,-2.9,-20,997,11.03,204
2014-09-06 17:00:00,-3.6,-20.7,989,14.91,189
2014-09-06 18:00:00,-2.1,-20.7,991,1.89,222
2014-09-06 19:00:00,-1.4,-19.3,1007,3.415,222
2014-09-06 20:00:00,-2.1,-16.4,1009,7.06,210
2014-09-06 21:00:00,-3.6,-16.4,1001,2.79,240
2014-09-06 22:00:00,-6.4,-14.3,994,2.015,216
2014-09-06 23:00:00,-5.7,-15,1005,1.45,219
2014-09-07 00:00:00,-5.7,-14.3,1005,2.265,210
2014-09-07 01:00:00,-6.4,-13.6,1005,3.555,282
2014-09-07 02:00:00,-7.1,-16.4,1008,5.97,297
2014-09-07 03:00:00,-7.9,-12.1,993,7.76,324
2014-09-07 04:00:00,-7.9,-8.6,993,2.39,300
2014-09-07 05:00:00,-7.9,-10,1005,2.79,291
2014-09-07 06:00:00,-8.6,-7.1,1006,2.39,309
2014-09-07 07:00:00,-10,-7.9,999,1.64,342
2014-09-07 08:00:00,-5.7,-10,1006,2.765,318
2014-09-07 09:00:00,-5.7,-8.6,1002,3.305,324
2014-09-07 10:00:00,-2.9,-8.6,1004,5.595,351
2014-09-07 11:00:00,-4.3,-9.3,989,3.165,336
2014-09-07 12:00:00,-1.4,-7.9,1003,4.255,366
2014-09-07 13:00:00,0,-9.3,995,9.8,324
2014-09-07 14:00:00,-1.4,-13.6,1001,13.72,288
2014-09-07 15:00:00,0.7,-12.9,984,18.115,276
2014-09-07 16:00:00,1.4,-10,991,21.76,282
2014-09-07 17:00:00,1.4,-11.4,987,27.43,267
2014-09-07 18:00:00,-0.7,-12.1,982,31.7,264
2014-09-07 19:00:00,-1.4,-12.9,999,34.845,264
2014-09-07 20:00:00,-3.6,-12.1,993,39.365,285
2014-09-07 21:00:00,-2.9,-11.4,997,40.405,258
2014-09-07 22:00:00,-2.1,-12.9,987,44.16,276
2014-09-07 23:00:00,-4.3,-11.4,998,47.165,270
2014-09-08 00:00:00,-5,-10,989,49.58,309
2014-09-08 01:00:00,-5,-8.6,986,51.71,276
2014-09-08 02:00:00,-4.3,-8.6,986,54,315
2014-09-08 03:00:00,-5.7,-8.6,996,1.325,306
2014-09-08 04:00:00,-6.4,-7.9,994,3.29,288
2014-09-08 05:00:00,-6.4,-10,992,4.455,297
2014-09-08 06:00:00,-7.1,-9.3,1003,6.495,270
2014-09-08 07:00:00,-7.9,-8.6,996,10,234
2014-09-08 08:00:00,-4.3,-12.1,1004,17.275,228
2014-09-08 09:00:00,-1.4,-15.7,999,22.085,216
2014-09-08 10:00:00,0.7,-16.4,1003,31.65,225
2014-09-08 11:00:00,0,-17.1,993,39.175,222
2014-09-08 12:00:00,2.1,-17.1,995,49.005,201
2014-09-08 13:00:00,1.4,-17.1,998,60.575,210
2014-09-08 14:00:00,-0.7,-18.6,987,72.255,225
2014-09-08 15:00:00,0.7,-18.6,995,84.465,222
2014-09-08 16:00:00,-2.1,-19.3,994,97.285,207
2014-09-08 17:00:00,-2.9,-22.1,988,109.105,228
2014-09-08 18:00:00,-4.3,-22.1,1004,118.435,198
2014-09-08 19:00:00,-5.7,-19.3,992,127.375,183
2014-09-08 20:00:00,-6.4,-19.3,1001,136.175,180
2014-09-08 21:00:00,-5.7,-20,996,145.255,198
2014-09-08 22:00:00,-4.3,-17.9,1011,155.07,183
2014-09-08 23:00:00,-7.9,-17.9,996,159.115,183
2014-09-09 00:00:00,-5.7,-18.6,1005,167.14,192
2014-09-09 01:00:00,-5.7,-17.1,1010,174.065,204
2014-09-09 02:00:00,-6.4,-16.4,995,183.255,180
2014-09-09 03:00:00,-7.9,-17.9,999,191.055,210
2014-09-09 04:00:00,-5.7,-18.6,1010,198.83,219
2014-09-09 05:00:00,-7.9,-18.6,1014,205.355,216
2014-09-09 06:00:00,-6.4,-17.9,1003,213.005,186
2014-09-09 07:00:00,-6.4,-18.6,1011,216.65,210
2014-09-09 08:00:00,-6.4,-20,997,223.21,204
2014-09-09 09:00:00,-5,-18.6,1016,230.235,231
2014-09-09 10:00:00,-4.3,-20,999,237.785,213
2014-09-09 11:00:00,-5,-18.6,1004,245.835,216
2014-09-09 12:00:00,-2.9,-18.6,995,251.255,198
2014-09-09 13:00:00,-2.1,-20,998,257.44,186
2014-09-09 14:00:00,0.7,-20,995,263.125,210
2014-09-09 15:00:00,0,-20,997,268.935,204
2014-09-09 16:00:00,1.4,-20.7,1005,274.87,204
2014-09-09 17:00:00,1.4,-20,1008,279.93,198
2014-09-09 18:00:00,-2.1,-17.9,991,5.92,213
2014-09-09 19:00:00,0,-21.4,989,11.59,210
2014-09-09 20:00:00,-2.9,-20,989,14.095,222
2014-09-09 21:00:00,-2.1,-19.3,1001,19.905,246
2014-09-09 22:00:00,-2.1,-20,1001,24.3,243
2014-09-09 23:00:00,-6.4,-18.6,993,3.415,261
2014-09-10 00:00:00,-5.7,-13.6,1001,1.075,255
2014-09-10 01:00:00,-5.7,-15,995,2.765,294
2014-09-10 02:00:00,-8.6,-15,993,1.765,285
2014-09-10 03:00:00,-9.3,-16.4,998,3.665,273
2014-09-10 04:00:00,-7.9,-12.9,994,4.83,285
2014-09-10 05:00:00,-7.1,-13.6,1003,6.745,288
2014-09-10 06:00:00,-7.9,-15.7,999,8.41,267
2014-09-10 07:00:00,-10,-15,995,10.825,258
2014-09-10 08:00:00,-4.3,-13.6,1006,12.615,291
2014-09-10 09:00:00,-2.1,-17.1,1005,2.665,231
2014-09-10 10:00:00,-0.7,-16.4,992,2.54,231
2014-09-10 11:00:00,0,-16.4,1006,3.165,243
2014-09-10 12:00:00,0.7,-15.7,994,3.415,237
2014-09-10 13:00:00,2.1,-18.6,993,4.955,228
2014-09-10 14:00:00,3.6,-16.4,987,4.005,240
2014-09-10 15:00:00,2.1,-17.1,996,8.65,273
2014-09-10 16:00:00,2.9,-15.7,998,12.545,276
2014-09-10 17:00:00,0.7,-16.4,987,17.465,273
2014-09-10 18:00:00,0,-16.4,1002,20.345,285
2014-09-10 19:00:00,-0.7,-15,991,24.1,267
2014-09-10 20:00:00,-1.4,-14.3,997,23.99,279
2014-09-10 21:00:00,-3.6,-12.9,988,25.505,285
2014-09-10 22:00:00,-5,-15,988,2.265,300
2014-09-10 23:00:00,-4.3,-12.9,986,2.915,327
2014-09-11 00:00:00,-3.6,-10.7,990,4.955,300
2014-09-11 01:00:00,-2.9,-12.9,997,6.37,306
2014-09-11 02:00:00,-4.3,-11.4,986,8.535,318
2014-09-11 03:00:00,-7.1,-14.3,996,4.63,357
2014-09-11 04:00:00,-8.6,-12.1,998,1.765,354
2014-09-11 05:00:00,-6.4,-9.3,999,2.84,396
2014-09-11 06:00:00,-7.1,-12.1,995,3.165,396
2014-09-11 07:00:00,-7.9,-9.3,989,3.93,381
2014-09-11 08:00:00,-4.3,-8.6,986,2.515,405
2014-09-11 09:00:00,-2.9,-12.1,1001,2.905,357
2014-09-11 10:00:00,0.7,-12.1,1000,4.295,360
2014-09-11 11:00:00,0.7,-10,999,3.165,381
2014-09-11 12:00:00,3.6,-12.1,979,4.005,378
2014-09-11 13:00:00,5,-11.4,992,3.88,375
2014-09-11 14:00:00,6.4,-13.6,984,11.78,336
2014-09-11 15:00:00,5.7,-12.9,982,20.205,306
2014-09-11 16:00:00,6.4,-14.3,988,27.23,264
2014-09-11 17:00:00,7.1,-12.1,983,34.255,276
2014-09-11 18:00:00,4.3,-12.1,988,38.525,243
2014-09-11 19:00:00,4.3,-14.3,979,41.655,252
2014-09-11 20:00:00,3.6,-12.9,989,5.27,291
2014-09-11 21:00:00,0,-14.3,987,9.165,282
2014-09-11 22:00:00,-0.7,-12.1,981,13.435,219
2014-09-11 23:00:00,0.7,-14.3,990,4.63,213
2014-09-12 00:00:00,-0.7,-16.4,998,9.05,198
2014-09-12 01:00:00,-3.6,-13.6,993,6.67,210
2014-09-12 02:00:00,0.7,-16.4,996,6.935,201
2014-09-12 03:00:00,-2.1,-17.1,1002,12.105,213
2014-09-12 04:00:00,-0.7,-17.9,989,17.165,210
2014-09-12 05:00:00,-2.9,-15,994,22.585,183
2014-09-12 06:00:00,-1.4,-17.9,994,25.84,186
2014-09-12 07:00:00,-2.1,-12.9,999,29.22,213
2014-09-12 08:00:00,0,-14.3,997,33.49,198
2014-09-12 09:00:00,0,-14.3,993,37.635,204
2014-09-12 10:00:00,2.9,-15.7,990,39.175,216
2014-09-12 11:00:00,4.3,-15,997,2.665,201
2014-09-12 12:00:00,5,-15,1000,2.54,192
2014-09-12 13:00:00,5,-17.1,997,5.455,198
2014-09-12 14:00:00,3.6,-14.3,989,5.005,234
2014-09-12 15:00:00,5,-17.1,990,8.4,204
2014-09-12 16:00:00,4.3,-15,1001,12.695,210
2014-09-12 17:00:00,2.9,-13.6,990,17.715,288
2014-09-12 18:00:00,3.6,-13.6,990,20.735,264
2014-09-12 19:00:00,0.7,-9.3,1004,24.88,264
2014-09-12 20:00:00,0.7,-12.9,1002,30.815,273
2014-09-12 21:00:00,0.7,-9.3,1005,35.485,267
2014-09-12 22:00:00,-2.1,-9.3,1006,40.005,243
2014-09-12 23:00:00,-2.9,-7.9,989,44.65,246
2014-09-13 00:00:00,-2.9,-9.3,989,47.155,264
2014-09-13 01:00:00,-2.9,-10.7,994,49.07,252
2014-09-13 02:00:00,-3.6,-7.1,990,50.86,255
2014-09-13 03:00:00,-4.3,-8.6,1004,2.765,258
2014-09-13 04:00:00,-5.7,-11.4,1006,2.39,237
2014-09-13 05:00:00,-7.9,-10.7,995,3.43,237
2014-09-13 06:00:00,-5.7,-10,988,4.695,258
2014-09-13 07:00:00,-7.9,-8.6,1000,1.325,252
2014-09-13 08:00:00,-4.3,-7.9,992,2.79,306
2014-09-13 09:00:00,-2.9,-7.9,993,2.265,252
2014-09-13 10:00:00,-0.7,-11.4,1000,3.305,285
2014-09-13 11:00:00,0,-12.1,998,2.665,261
2014-09-13 12:00:00,1.4,-13.6,992,5.455,276
2014-09-13 13:00:00,1.4,-10.7,993,7.12,288
2014-09-13 14:00:00,3.6,-10.7,995,9.75,270
2014-09-13 15:00:00,2.1,-6.4,989,13.395,267
2014-09-13 16:00:00,1.4,-9.3,982,17.4,324
2014-09-13 17:00:00,2.1,-5.7,992,19.405,360
2014-09-13 18:00:00,3.6,-5.7,990,21.445,366
2014-09-13 19:00:00,0.7,-7.1,984,25.075,378
2014-09-13 20:00:00,0.7,-3.6,984,2.015,378
2014-09-13 21:00:00,2.1,-2.9,990,4.755,372
2014-09-13 22:00:00,0.7,-4.3,984,5.795,411
2014-09-13 23:00:00,-0.7,-0.7,995,8.675,393
2014-09-14 00:00:00,-1.4,0,983,12.055,402
2014-09-14 01:00:00,0,0.7,986,15.81,414
2014-09-14 02:00:00,-2.1,-1.4,980,19.065,390
2014-09-14 03:00:00,-0.7,-0.7,980,21.445,408
2014-09-14 04:00:00,-2.1,0.7,982,23.61,411
2014-09-14 05:00:00,-2.9,-2.9,980,2.54,396
2014-09-14 06:00:00,-1.4,-2.1,987,3.29,411
2014-09-14 07:00:00,-2.1,-2.1,984,4.58,465
2014-09-14 08:00:00,-0.7,0,994,2.265,450
2014-09-14 09:00:00,-2.1,-0.7,977,3.28,495
2014-09-14 10:00:00,0,-0.7,982,3.29,522
2014-09-14 11:00:00,0,-1.4,982,2.515,549
2014-09-14 12:00:00,2.9,-2.1,980,4.005,588
2014-09-14 13:00:00,2.1,-1.4,989,2.54,600
2014-09-14 14:00:00,2.9,-2.1,977,2.79,600
2014-09-14 15:00:00,2.9,-0.7,972,4.705,615
2014-09-14 16:00:00,4.3,0,976,7.96,567
2014-09-14 17:00:00,4.3,1.4,989,10.84,495
2014-09-14 18:00:00,3.6,-1.4,980,14.72,558
2014-09-14 19:00:00,2.1,0.7,980,16.135,573
2014-09-14 20:00:00,2.1,1.4,987,17.8,585
2014-09-14 21:00:00,1.4,0.7,985,2.14,603
2014-09-14 22:00:00,0,-1.4,980,1.89,540
2014-09-14 23:00:00,-1.4,-2.9,987,2.515,555
2014-09-15 00:00:00,-0.7,-2.1,989,2.265,519
2014-09-15 01:00:00,-0.7,-2.1,975,3.155,486
2014-09-15 02:00:00,-2.1,0.7,981,2.265,534
2014-09-15 03:00:00,-1.4,-1.4,986,2.765,522
2014-09-15 04:00:00,-0.7,-1.4,973,1.89,453
2014-09-15 05:00:00,-0.7,0,978,1.64,423
2014-09-15 06:00:00,-1.4,0.7,979,2.54,435
2014-09-15 07:00:00,-2.1,-2.9,973,4.205,420
2014-09-15 08:00:00,-2.9,-2.1,987,8.46,420
2014-09-15 09:00:00,-2.9,-2.9,991,11.59,390
2014-09-15 10:00:00,-2.1,-0.7,984,13.72,402
2014-09-15 11:00:00,-0.7,-1.4,992,17.475,426
2014-09-15 12:00:00,-2.9,-0.7,991,20.745,381
2014-09-15 13:00:00,-0.7,0.7,991,24.89,396
2014-09-15 14:00:00,-0.7,-2.1,990,29.685,390
2014-09-15 15:00:00,-1.4,-0.7,984,33.955,417
2014-09-15 16:00:00,-1.4,0.7,980,38.625,423
2014-09-15 17:00:00,-1.4,-2.9,987,43.895,471
2014-09-15 18:00:00,-2.1,0,983,47.915,426
2014-09-15 19:00:00,-1.4,-1.4,991,50.67,426
2014-09-15 20:00:00,-2.1,-2.1,985,52.71,459
2014-09-15 21:00:00,0,0,984,54.375,402
2014-09-15 22:00:00,-2.9,-0.7,992,56.165,360
2014-09-15 23:00:00,-3.6,-1.4,983,2.64,336
2014-09-16 00:00:00,-4.3,-5,982,2.965,324
2014-09-16 01:00:00,-2.9,-2.1,989,6.685,315
2014-09-16 02:00:00,-3.6,-4.3,987,12.105,210
2014-09-16 03:00:00,-4.3,-6.4,999,18.415,204
2014-09-16 04:00:00,-4.3,-5,985,22.21,213
2014-09-16 05:00:00,-3.6,-5,992,25.465,225
2014-09-16 06:00:00,-3.6,-7.1,998,29.22,216
2014-09-16 07:00:00,-5.7,-8.6,995,31.6,210
2014-09-16 08:00:00,-5.7,-10,997,37.395,213
2014-09-16 09:00:00,-2.9,-7.9,1001,40.915,198
2014-09-16 10:00:00,-2.9,-7.1,994,45.335,195
2014-09-16 11:00:00,-2.9,-7.9,996,50.605,201
2014-09-16 12:00:00,-1.4,-7.1,996,2.39,198
2014-09-16 13:00:00,-1.4,-7.9,1005,2.915,228
2014-09-16 14:00:00,-2.1,-5.7,1001,2.54,204
2014-09-16 15:00:00,-1.4,-5.7,1000,4.005,231
2014-09-16 16:00:00,-0.7,-6.4,996,2.665,228
2014-09-16 17:00:00,-2.1,-6.4,994,4.63,222
2014-09-16 18:00:00,-2.1,-8.6,998,7.76,276
2014-09-16 19:00:00,-2.9,-5,992,11.655,267
2014-09-16 20:00:00,-0.7,-5.7,1006,5.145,270
2014-09-16 21:00:00,-2.9,-5.7,993,2.665,297
2014-09-16 22:00:00,-1.4,-3.6,994,6.295,258
2014-09-16 23:00:00,-1.4,-7.1,1002,2.015,276
2014-09-17 00:00:00,-3.6,-6.4,1005,3.29,279
2014-09-17 01:00:00,-3.6,-4.3,1006,3.04,246
2014-09-17 02:00:00,-4.3,-6.4,992,4.555,252
2014-09-17 03:00:00,-2.9,-2.9,989,1.89,288
2014-09-17 04:00:00,-5,-3.6,988,1.515,291
2014-09-17 05:00:00,-4.3,-4.3,990,3.28,294
2014-09-17 06:00:00,-5,-5,1000,2.265,288
2014-09-17 07:00:00,-5,-5.7,996,2.78,324
2014-09-17 08:00:00,-2.9,-6.4,988,3.67,294
2014-09-17 09:00:00,-0.7,-5,998,2.265,246
2014-09-17 10:00:00,0,-6.4,992,3.28,300
2014-09-17 11:00:00,0.7,-7.9,990,4.945,309
2014-09-17 12:00:00,1.4,-5.7,1006,5.085,354
2014-09-17 13:00:00,1.4,-5,1003,2.665,372
2014-09-17 14:00:00,-0.7,-4.3,991,5.545,360
2014-09-17 15:00:00,0,-7.1,999,9.8,336
2014-09-17 16:00:00,-1.4,-5.7,1000,12.695,330
2014-09-17 17:00:00,0.7,-2.9,991,16.715,324
2014-09-17 18:00:00,0,-2.9,992,21.86,282
2014-09-17 19:00:00,-2.1,-4.3,992,24.365,318
2014-09-17 20:00:00,-0.7,-5.7,988,5.005,315
2014-09-17 21:00:00,-2.1,-3.6,989,3.755,321
2014-09-17 22:00:00,-2.9,-3.6,993,5.92,300
2014-09-17 23:00:00,-2.1,-5.7,1003,9.3,321
2014-09-18 00:00:00,-4.3,-2.9,989,2.14,342
2014-09-18 01:00:00,-5.7,-5,987,2.765,348
2014-09-18 02:00:00,-5.7,-5,997,2.64,339
2014-09-18 03:00:00,-5,-3.6,994,1.765,351
2014-09-18 04:00:00,-3.6,-5.7,988,2.59,375
2014-09-18 05:00:00,-4.3,-3.6,993,1.765,393
2014-09-18 06:00:00,-5,-3.6,1004,4.305,390
2014-09-18 07:00:00,-4.3,-5,989,6.685,393
2014-09-18 08:00:00,-2.1,-5,999,11.205,372
2014-09-18 09:00:00,0,-5,1005,13.96,360
2014-09-18 10:00:00,2.1,-5,991,17.34,390
2014-09-18 11:00:00,2.1,-7.1,1005,20.095,360
2014-09-18 12:00:00,1.4,-7.1,985,23.225,312
2014-09-18 13:00:00,2.9,-7.1,995,2.79,291
2014-09-18 14:00:00,4.3,-5.7,991,6.17,351
2014-09-18 15:00:00,3.6,-5.7,985,10.565,372
2014-09-18 16:00:00,5,-5,1001,13.57,306
2014-09-18 17:00:00,2.1,-7.1,991,17.34,294
2014-09-18 18:00:00,1.4,-3.6,992,21.11,264
2014-09-18 19:00:00,0,-3.6,985,23.865,282
2014-09-18 20:00:00,2.1,-3.6,997,27.12,288
2014-09-18 21:00:00,2.1,-5,992,30.25,351
2014-09-18 22:00:00,0,-4.3,1002,34.77,360
2014-09-18 23:00:00,-1.4,-0.7,990,39.19,393
2014-09-19 00:00:00,-0.7,-0.7,1002,43.96,417
2014-09-19 01:00:00,-2.1,-2.1,1002,46.715,426
2014-09-19 02:00:00,-1.4,-0.7,986,50.345,411
2014-09-19 03:00:00,-1.4,-1.4,991,52.26,396
2014-09-19 04:00:00,-2.1,-3.6,994,53.05,399
2014-09-19 05:00:00,-3.6,-2.9,993,54.965,399
2014-09-19 06:00:00,-5.7,-5.7,992,1.7,426
2014-09-19 07:00:00,-3.6,-2.9,981,2.915,429
2014-09-19 08:00:00,-1.4,-0.7,996,3.04,504
2014-09-19 09:00:00,-2.1,-4.3,983,2.415,504
2014-09-19 10:00:00,1.4,-0.7,1000,2.515,489
2014-09-19 11:00:00,0,-0.7,982,2.655,516
2014-09-19 12:00:00,2.9,-2.9,991,4.295,549
2014-09-19 13:00:00,3.6,-1.4,981,4.685,588
2014-09-19 14:00:00,2.1,-1.4,982,2.79,576
2014-09-19 15:00:00,5,-2.1,992,7.435,495
2014-09-19 16:00:00,3.6,-0.7,985,5.395,480
2014-09-19 17:00:00,3.6,0,987,8.775,582
2014-09-19 18:00:00,2.9,-2.1,991,9.165,579
2014-09-19 19:00:00,0.7,-2.9,980,3.665,591
2014-09-19 20:00:00,1.4,0,982,4.505,627
2014-09-19 21:00:00,0.7,-1.4,993,1.765,621
2014-09-19 22:00:00,2.1,-1.4,989,4.13,651
2014-09-19 23:00:00,2.1,-2.9,982,1.64,663
2014-09-20 00:00:00,1.4,-1.4,980,1.765,690
2014-09-20 01:00:00,1.4,-0.7,996,4.43,636
2014-09-20 02:00:00,0.7,-0.7,986,2.14,465
2014-09-20 03:00:00,1.4,-2.9,994,3.88,504
2014-09-20 04:00:00,0,-3.6,992,2.515,615
2014-09-20 05:00:00,-0.7,-2.1,991,2.59,498
2014-09-20 06:00:00,0.7,-2.9,988,2.79,540
2014-09-20 07:00:00,0,-2.1,995,3.165,567
2014-09-20 08:00:00,1.4,0,988,3.305,534
2014-09-20 09:00:00,2.1,-2.1,986,5.97,435
2014-09-20 10:00:00,2.1,-2.9,1003,9.365,339
2014-09-20 11:00:00,3.6,-6.4,991,13.76,300
2014-09-20 12:00:00,4.3,-4.3,990,17.905,297
2014-09-20 13:00:00,2.9,-5,995,5.92,273
2014-09-20 14:00:00,3.6,-7.9,989,5.02,264
2014-09-20 15:00:00,3.6,-7.9,998,9.54,276
2014-09-20 16:00:00,2.9,-5.7,999,13.685,282
2014-09-20 17:00:00,2.1,-7.9,997,17.205,300
2014-09-20 18:00:00,2.9,-5.7,991,22.125,297
2014-09-20 19:00:00,3.6,-2.9,984,27.545,294
2014-09-20 20:00:00,1.4,-2.9,993,32.465,282
2014-09-20 21:00:00,2.1,-5.7,982,35.485,249
2014-09-20 22:00:00,1.4,-5.7,993,38.99,255
